"","GEOID","var","var_type","value"
"4093","13059000100","HInsur_FBNat","moe",44
"4094","13059000100","HInsur_FBNC","moe",32
"4095","13059000100","HInsur_Nat","moe",335
"4096","13059000100","HousOwn","moe",54
"4097","13059000100","HousRent","moe",287
"4098","13059000100","Inc_10K","moe",131
"4099","13059000100","Inc_200K","moe",25
"4100","13059000100","Inc100K_149K","moe",68
"4101","13059000100","Inc10K_24K","moe",73
"4102","13059000100","Inc150K_199K","moe",8
"4103","13059000100","Inc25K_49K","moe",66
"4104","13059000100","Inc50K_74K","moe",25
"4105","13059000100","Inc75K_99K","moe",14
"4106","13059000100","Ind_ag","moe",14
"4107","13059000100","Ind_arts","moe",101
"4108","13059000100","Ind_const","moe",8
"4109","13059000100","Ind_edhlth","moe",100
"4110","13059000100","Ind_finan","moe",30
"4111","13059000100","Ind_info","moe",91
"4112","13059000100","Ind_manf","moe",9
"4113","13059000100","Ind_other","moe",43
"4114","13059000100","Ind_prof","moe",73
"4115","13059000100","Ind_pubad","moe",28
"4116","13059000100","Ind_retail","moe",33
"4117","13059000100","Ind_trans","moe",36
"4118","13059000100","Ind_whlsl","moe",14
"4119","13059000100","Inet_any","moe",123
"4120","13059000100","Inet_broad","moe",138
"4121","13059000100","Pov_Ov65","moe",39
"4122","13059000100","Pov_Und18","moe",66
"4123","13059000100","Rce_AI","moe",14
"4124","13059000100","Rce_AsnNH","moe",48
"4125","13059000100","Rce_BlkNH","moe",155
"4126","13059000100","Rce_Hisp","moe",74
"4127","13059000100","Rce_HPI","moe",14
"4128","13059000100","Rce_OthNH","moe",14
"4129","13059000100","Rce_WhtNH","moe",307
"4130","13059000100","Rent30","moe",113
"4131","13059000100","Sch_grad","moe",68
"4132","13059000100","Sch_Kpre","moe",20
"4133","13059000100","Sch_ugrad","moe",300
"4134","13059000100","Trn_car","moe",146
"4135","13059000100","Trn_carpool","moe",36
"4136","13059000100","Trn_home","moe",93
"4137","13059000100","Trn_noveh","moe",36
"4138","13059000100","Trn_pub","moe",14
"4139","13059000100","Trn_taxi","moe",14
"4140","13059000100","Trn_walk","moe",72
"4141","13059000401","Age05","moe",52
"4142","13059000401","Age18_24","moe",116
"4143","13059000401","AgeO65","moe",50
"4144","13059000401","AgeU18","moe",91
"4145","13059000401","Ed_ba","moe",124
"4146","13059000401","Ed_hsgrad","moe",16
"4147","13059000401","Ed_lesshs","moe",11
"4148","13059000401","Ed_ma","moe",71
"4149","13059000401","Ed_prof_doc","moe",62
"4150","13059000401","Ed_somecol","moe",30
"4151","13059000401","Empl_labor","moe",160
"4152","13059000401","Empl_unemp","moe",12
"4153","13059000401","HInsur_FBNat","moe",40
"4154","13059000401","HInsur_FBNC","moe",149
"4155","13059000401","HInsur_Nat","moe",134
"4156","13059000401","HousOwn","moe",22
"4157","13059000401","HousRent","moe",204
"4158","13059000401","Inc_10K","moe",65
"4159","13059000401","Inc_200K","moe",14
"4160","13059000401","Inc100K_149K","moe",12
"4161","13059000401","Inc10K_24K","moe",71
"4162","13059000401","Inc150K_199K","moe",16
"4163","13059000401","Inc25K_49K","moe",56
"4164","13059000401","Inc50K_74K","moe",52
"4165","13059000401","Inc75K_99K","moe",98
"4166","13059000401","Ind_ag","moe",14
"4167","13059000401","Ind_arts","moe",44
"4168","13059000401","Ind_const","moe",7
"4169","13059000401","Ind_edhlth","moe",100
"4170","13059000401","Ind_finan","moe",14
"4171","13059000401","Ind_info","moe",7
"4172","13059000401","Ind_manf","moe",13
"4173","13059000401","Ind_other","moe",13
"4174","13059000401","Ind_prof","moe",107
"4175","13059000401","Ind_pubad","moe",11
"4176","13059000401","Ind_retail","moe",26
"4177","13059000401","Ind_trans","moe",22
"4178","13059000401","Ind_whlsl","moe",14
"4179","13059000401","Inet_any","moe",132
"4180","13059000401","Inet_broad","moe",132
"4181","13059000401","Pov_Ov65","moe",22
"4182","13059000401","Pov_Und18","moe",92
"4183","13059000401","Rce_AI","moe",14
"4184","13059000401","Rce_AsnNH","moe",148
"4185","13059000401","Rce_BlkNH","moe",59
"4186","13059000401","Rce_Hisp","moe",136
"4187","13059000401","Rce_HPI","moe",14
"4188","13059000401","Rce_OthNH","moe",14
"4189","13059000401","Rce_WhtNH","moe",142
"4190","13059000401","Rent30","moe",91
"4191","13059000401","Sch_grad","moe",101
"4192","13059000401","Sch_Kpre","moe",24
"4193","13059000401","Sch_ugrad","moe",72
"4194","13059000401","Trn_car","moe",122
"4195","13059000401","Trn_carpool","moe",13
"4196","13059000401","Trn_home","moe",58
"4197","13059000401","Trn_noveh","moe",47
"4198","13059000401","Trn_pub","moe",57
"4199","13059000401","Trn_taxi","moe",25
"4200","13059000401","Trn_walk","moe",28
"4201","13059000402","Age05","moe",28
"4202","13059000402","Age18_24","moe",520
"4203","13059000402","AgeO65","moe",67
"4204","13059000402","AgeU18","moe",59
"4205","13059000402","Ed_ba","moe",35
"4206","13059000402","Ed_hsgrad","moe",34
"4207","13059000402","Ed_lesshs","moe",6
"4208","13059000402","Ed_ma","moe",22
"4209","13059000402","Ed_prof_doc","moe",21
"4210","13059000402","Ed_somecol","moe",53
"4211","13059000402","Empl_labor","moe",300
"4212","13059000402","Empl_unemp","moe",173
"4213","13059000402","HInsur_FBNat","moe",105
"4214","13059000402","HInsur_FBNC","moe",107
"4215","13059000402","HInsur_Nat","moe",660
"4216","13059000402","HousOwn","moe",20
"4217","13059000402","HousRent","moe",88
"4218","13059000402","Inc_10K","moe",60
"4219","13059000402","Inc_200K","moe",20
"4220","13059000402","Inc100K_149K","moe",28
"4221","13059000402","Inc10K_24K","moe",35
"4222","13059000402","Inc150K_199K","moe",20
"4223","13059000402","Inc25K_49K","moe",33
"4224","13059000402","Inc50K_74K","moe",21
"4225","13059000402","Inc75K_99K","moe",20
"4226","13059000402","Ind_ag","moe",27
"4227","13059000402","Ind_arts","moe",121
"4228","13059000402","Ind_const","moe",20
"4229","13059000402","Ind_edhlth","moe",197
"4230","13059000402","Ind_finan","moe",16
"4231","13059000402","Ind_info","moe",59
"4232","13059000402","Ind_manf","moe",10
"4233","13059000402","Ind_other","moe",60
"4234","13059000402","Ind_prof","moe",60
"4235","13059000402","Ind_pubad","moe",8
"4236","13059000402","Ind_retail","moe",91
"4237","13059000402","Ind_trans","moe",8
"4238","13059000402","Ind_whlsl","moe",7
"4239","13059000402","Inet_any","moe",46
"4240","13059000402","Inet_broad","moe",46
"4241","13059000402","Pov_Ov65","moe",6
"4242","13059000402","Pov_Und18","moe",26
"4243","13059000402","Rce_AI","moe",20
"4244","13059000402","Rce_AsnNH","moe",182
"4245","13059000402","Rce_BlkNH","moe",349
"4246","13059000402","Rce_Hisp","moe",152
"4247","13059000402","Rce_HPI","moe",20
"4248","13059000402","Rce_OthNH","moe",27
"4249","13059000402","Rce_WhtNH","moe",468
"4250","13059000402","Rent30","moe",54
"4251","13059000402","Sch_grad","moe",38
"4252","13059000402","Sch_Kpre","moe",28
"4253","13059000402","Sch_ugrad","moe",786
"4254","13059000402","Trn_car","moe",60
"4255","13059000402","Trn_carpool","moe",7
"4256","13059000402","Trn_home","moe",20
"4257","13059000402","Trn_noveh","moe",31
"4258","13059000402","Trn_pub","moe",20
"4259","13059000402","Trn_taxi","moe",20
"4260","13059000402","Trn_walk","moe",46
"4261","13059000600","Age05","moe",111
"4262","13059000600","Age18_24","moe",254
"4263","13059000600","AgeO65","moe",73
"4264","13059000600","AgeU18","moe",188
"4265","13059000600","Ed_ba","moe",255
"4266","13059000600","Ed_hsgrad","moe",95
"4267","13059000600","Ed_lesshs","moe",101
"4268","13059000600","Ed_ma","moe",223
"4269","13059000600","Ed_prof_doc","moe",52
"4270","13059000600","Ed_somecol","moe",108
"4271","13059000600","Empl_labor","moe",480
"4272","13059000600","Empl_unemp","moe",208
"4273","13059000600","HInsur_FBNat","moe",51
"4274","13059000600","HInsur_FBNC","moe",70
"4275","13059000600","HInsur_Nat","moe",543
"4276","13059000600","HousOwn","moe",149
"4277","13059000600","HousRent","moe",556
"4278","13059000600","Inc_10K","moe",144
"4279","13059000600","Inc_200K","moe",25
"4280","13059000600","Inc100K_149K","moe",248
"4281","13059000600","Inc10K_24K","moe",145
"4282","13059000600","Inc150K_199K","moe",26
"4283","13059000600","Inc25K_49K","moe",117
"4284","13059000600","Inc50K_74K","moe",59
"4285","13059000600","Inc75K_99K","moe",21
"4286","13059000600","Ind_ag","moe",14
"4287","13059000600","Ind_arts","moe",159
"4288","13059000600","Ind_const","moe",14
"4289","13059000600","Ind_edhlth","moe",130
"4290","13059000600","Ind_finan","moe",76
"4291","13059000600","Ind_info","moe",8
"4292","13059000600","Ind_manf","moe",250
"4293","13059000600","Ind_other","moe",60
"4294","13059000600","Ind_prof","moe",47
"4295","13059000600","Ind_pubad","moe",14
"4296","13059000600","Ind_retail","moe",37
"4297","13059000600","Ind_trans","moe",51
"4298","13059000600","Ind_whlsl","moe",14
"4299","13059000600","Inet_any","moe",306
"4300","13059000600","Inet_broad","moe",295
"4301","13059000600","Pov_Ov65","moe",61
"4302","13059000600","Pov_Und18","moe",234
"4303","13059000600","Rce_AI","moe",14
"4304","13059000600","Rce_AsnNH","moe",82
"4305","13059000600","Rce_BlkNH","moe",375
"4306","13059000600","Rce_Hisp","moe",88
"4307","13059000600","Rce_HPI","moe",14
"4308","13059000600","Rce_OthNH","moe",14
"4309","13059000600","Rce_WhtNH","moe",529
"4310","13059000600","Rent30","moe",170
"4311","13059000600","Sch_grad","moe",111
"4312","13059000600","Sch_Kpre","moe",81
"4313","13059000600","Sch_ugrad","moe",180
"4314","13059000600","Trn_car","moe",218
"4315","13059000600","Trn_carpool","moe",38
"4316","13059000600","Trn_home","moe",32
"4317","13059000600","Trn_noveh","moe",78
"4318","13059000600","Trn_pub","moe",29
"4319","13059000600","Trn_taxi","moe",14
"4320","13059000600","Trn_walk","moe",273
"4321","13059000900","Age05","moe",365
"4322","13059000900","Age18_24","moe",282
"4323","13059000900","AgeO65","moe",187
"4324","13059000900","AgeU18","moe",431
"4325","13059000900","Ed_ba","moe",88
"4326","13059000900","Ed_hsgrad","moe",205
"4327","13059000900","Ed_lesshs","moe",202
"4328","13059000900","Ed_ma","moe",63
"4329","13059000900","Ed_prof_doc","moe",28
"4330","13059000900","Ed_somecol","moe",267
"4331","13059000900","Empl_labor","moe",353
"4332","13059000900","Empl_unemp","moe",91
"4333","13059000900","HInsur_FBNat","moe",35
"4334","13059000900","HInsur_FBNC","moe",68
"4335","13059000900","HInsur_Nat","moe",711
"4336","13059000900","HousOwn","moe",209
"4337","13059000900","HousRent","moe",799
"4338","13059000900","Inc_10K","moe",215
"4339","13059000900","Inc_200K","moe",14
"4340","13059000900","Inc100K_149K","moe",80
"4341","13059000900","Inc10K_24K","moe",223
"4342","13059000900","Inc150K_199K","moe",25
"4343","13059000900","Inc25K_49K","moe",126
"4344","13059000900","Inc50K_74K","moe",134
"4345","13059000900","Inc75K_99K","moe",33
"4346","13059000900","Ind_ag","moe",14
"4347","13059000900","Ind_arts","moe",178
"4348","13059000900","Ind_const","moe",18
"4349","13059000900","Ind_edhlth","moe",190
"4350","13059000900","Ind_finan","moe",40
"4351","13059000900","Ind_info","moe",19
"4352","13059000900","Ind_manf","moe",278
"4353","13059000900","Ind_other","moe",65
"4354","13059000900","Ind_prof","moe",101
"4355","13059000900","Ind_pubad","moe",47
"4356","13059000900","Ind_retail","moe",146
"4357","13059000900","Ind_trans","moe",61
"4358","13059000900","Ind_whlsl","moe",14
"4359","13059000900","Inet_any","moe",295
"4360","13059000900","Inet_broad","moe",308
"4361","13059000900","Pov_Ov65","moe",164
"4362","13059000900","Pov_Und18","moe",483
"4363","13059000900","Rce_AI","moe",14
"4364","13059000900","Rce_AsnNH","moe",22
"4365","13059000900","Rce_BlkNH","moe",852
"4366","13059000900","Rce_Hisp","moe",149
"4367","13059000900","Rce_HPI","moe",33
"4368","13059000900","Rce_OthNH","moe",14
"4369","13059000900","Rce_WhtNH","moe",324
"4370","13059000900","Rent30","moe",253
"4371","13059000900","Sch_grad","moe",57
"4372","13059000900","Sch_Kpre","moe",82
"4373","13059000900","Sch_ugrad","moe",197
"4374","13059000900","Trn_car","moe",353
"4375","13059000900","Trn_carpool","moe",93
"4376","13059000900","Trn_home","moe",52
"4377","13059000900","Trn_noveh","moe",117
"4378","13059000900","Trn_pub","moe",60
"4379","13059000900","Trn_taxi","moe",87
"4380","13059000900","Trn_walk","moe",137
"4381","13059001200","Age05","moe",80
"4382","13059001200","Age18_24","moe",176
"4383","13059001200","AgeO65","moe",171
"4384","13059001200","AgeU18","moe",139
"4385","13059001200","Ed_ba","moe",225
"4386","13059001200","Ed_hsgrad","moe",144
"4387","13059001200","Ed_lesshs","moe",66
"4388","13059001200","Ed_ma","moe",153
"4389","13059001200","Ed_prof_doc","moe",164
"4390","13059001200","Ed_somecol","moe",98
"4391","13059001200","Empl_labor","moe",299
"4392","13059001200","Empl_unemp","moe",96
"4393","13059001200","HInsur_FBNat","moe",63
"4394","13059001200","HInsur_FBNC","moe",135
"4395","13059001200","HInsur_Nat","moe",322
"4396","13059001200","HousOwn","moe",291
"4397","13059001200","HousRent","moe",311
"4398","13059001200","Inc_10K","moe",125
"4399","13059001200","Inc_200K","moe",118
"4400","13059001200","Inc100K_149K","moe",108
"4401","13059001200","Inc10K_24K","moe",164
"4402","13059001200","Inc150K_199K","moe",38
"4403","13059001200","Inc25K_49K","moe",127
"4404","13059001200","Inc50K_74K","moe",61
"4405","13059001200","Inc75K_99K","moe",78
"4406","13059001200","Ind_ag","moe",14
"4407","13059001200","Ind_arts","moe",67
"4408","13059001200","Ind_const","moe",39
"4409","13059001200","Ind_edhlth","moe",219
"4410","13059001200","Ind_finan","moe",91
"4411","13059001200","Ind_info","moe",14
"4412","13059001200","Ind_manf","moe",79
"4413","13059001200","Ind_other","moe",39
"4414","13059001200","Ind_prof","moe",98
"4415","13059001200","Ind_pubad","moe",54
"4416","13059001200","Ind_retail","moe",72
"4417","13059001200","Ind_trans","moe",31
"4418","13059001200","Ind_whlsl","moe",46
"4419","13059001200","Inet_any","moe",222
"4420","13059001200","Inet_broad","moe",219
"4421","13059001200","Pov_Ov65","moe",150
"4422","13059001200","Pov_Und18","moe",104
"4423","13059001200","Rce_AI","moe",14
"4424","13059001200","Rce_AsnNH","moe",152
"4425","13059001200","Rce_BlkNH","moe",215
"4426","13059001200","Rce_Hisp","moe",163
"4427","13059001200","Rce_HPI","moe",14
"4428","13059001200","Rce_OthNH","moe",16
"4429","13059001200","Rce_WhtNH","moe",291
"4430","13059001200","Rent30","moe",203
"4431","13059001200","Sch_grad","moe",85
"4432","13059001200","Sch_Kpre","moe",38
"4433","13059001200","Sch_ugrad","moe",66
"4434","13059001200","Trn_car","moe",256
"4435","13059001200","Trn_carpool","moe",158
"4436","13059001200","Trn_home","moe",60
"4437","13059001200","Trn_noveh","moe",157
"4438","13059001200","Trn_pub","moe",21
"4439","13059001200","Trn_taxi","moe",16
"4440","13059001200","Trn_walk","moe",14
"4441","13059001700","Age05","moe",42
"4442","13059001700","Age18_24","moe",67
"4443","13059001700","AgeO65","moe",97
"4444","13059001700","AgeU18","moe",156
"4445","13059001700","Ed_ba","moe",74
"4446","13059001700","Ed_hsgrad","moe",136
"4447","13059001700","Ed_lesshs","moe",107
"4448","13059001700","Ed_ma","moe",71
"4449","13059001700","Ed_prof_doc","moe",53
"4450","13059001700","Ed_somecol","moe",104
"4451","13059001700","Empl_labor","moe",191
"4452","13059001700","Empl_unemp","moe",40
"4453","13059001700","HInsur_FBNat","moe",164
"4454","13059001700","HInsur_FBNC","moe",48
"4455","13059001700","HInsur_Nat","moe",234
"4456","13059001700","HousOwn","moe",257
"4457","13059001700","HousRent","moe",339
"4458","13059001700","Inc_10K","moe",32
"4459","13059001700","Inc_200K","moe",35
"4460","13059001700","Inc100K_149K","moe",41
"4461","13059001700","Inc10K_24K","moe",125
"4462","13059001700","Inc150K_199K","moe",23
"4463","13059001700","Inc25K_49K","moe",79
"4464","13059001700","Inc50K_74K","moe",80
"4465","13059001700","Inc75K_99K","moe",48
"4466","13059001700","Ind_ag","moe",14
"4467","13059001700","Ind_arts","moe",70
"4468","13059001700","Ind_const","moe",35
"4469","13059001700","Ind_edhlth","moe",101
"4470","13059001700","Ind_finan","moe",31
"4471","13059001700","Ind_info","moe",5
"4472","13059001700","Ind_manf","moe",45
"4473","13059001700","Ind_other","moe",44
"4474","13059001700","Ind_prof","moe",130
"4475","13059001700","Ind_pubad","moe",10
"4476","13059001700","Ind_retail","moe",39
"4477","13059001700","Ind_trans","moe",6
"4478","13059001700","Ind_whlsl","moe",22
"4479","13059001700","Inet_any","moe",160
"4480","13059001700","Inet_broad","moe",157
"4481","13059001700","Pov_Ov65","moe",75
"4482","13059001700","Pov_Und18","moe",143
"4483","13059001700","Rce_AI","moe",14
"4484","13059001700","Rce_AsnNH","moe",4
"4485","13059001700","Rce_BlkNH","moe",140
"4486","13059001700","Rce_Hisp","moe",306
"4487","13059001700","Rce_HPI","moe",14
"4488","13059001700","Rce_OthNH","moe",14
"4489","13059001700","Rce_WhtNH","moe",195
"4490","13059001700","Rent30","moe",127
"4491","13059001700","Sch_grad","moe",9
"4492","13059001700","Sch_Kpre","moe",25
"4493","13059001700","Sch_ugrad","moe",55
"4494","13059001700","Trn_car","moe",164
"4495","13059001700","Trn_carpool","moe",113
"4496","13059001700","Trn_home","moe",89
"4497","13059001700","Trn_noveh","moe",41
"4498","13059001700","Trn_pub","moe",43
"4499","13059001700","Trn_taxi","moe",41
"4500","13059001700","Trn_walk","moe",14
"4501","13059001800","Age05","moe",84
"4502","13059001800","Age18_24","moe",77
"4503","13059001800","AgeO65","moe",94
"4504","13059001800","AgeU18","moe",140
"4505","13059001800","Ed_ba","moe",115
"4506","13059001800","Ed_hsgrad","moe",115
"4507","13059001800","Ed_lesshs","moe",60
"4508","13059001800","Ed_ma","moe",86
"4509","13059001800","Ed_prof_doc","moe",91
"4510","13059001800","Ed_somecol","moe",130
"4511","13059001800","Empl_labor","moe",208
"4512","13059001800","Empl_unemp","moe",50
"4513","13059001800","HInsur_FBNat","moe",27
"4514","13059001800","HInsur_FBNC","moe",34
"4515","13059001800","HInsur_Nat","moe",264
"4516","13059001800","HousOwn","moe",240
"4517","13059001800","HousRent","moe",285
"4518","13059001800","Inc_10K","moe",42
"4519","13059001800","Inc_200K","moe",51
"4520","13059001800","Inc100K_149K","moe",53
"4521","13059001800","Inc10K_24K","moe",86
"4522","13059001800","Inc150K_199K","moe",38
"4523","13059001800","Inc25K_49K","moe",104
"4524","13059001800","Inc50K_74K","moe",64
"4525","13059001800","Inc75K_99K","moe",36
"4526","13059001800","Ind_ag","moe",15
"4527","13059001800","Ind_arts","moe",117
"4528","13059001800","Ind_const","moe",18
"4529","13059001800","Ind_edhlth","moe",103
"4530","13059001800","Ind_finan","moe",49
"4531","13059001800","Ind_info","moe",34
"4532","13059001800","Ind_manf","moe",51
"4533","13059001800","Ind_other","moe",54
"4534","13059001800","Ind_prof","moe",64
"4535","13059001800","Ind_pubad","moe",13
"4536","13059001800","Ind_retail","moe",51
"4537","13059001800","Ind_trans","moe",14
"4538","13059001800","Ind_whlsl","moe",41
"4539","13059001800","Inet_any","moe",121
"4540","13059001800","Inet_broad","moe",122
"4541","13059001800","Pov_Ov65","moe",85
"4542","13059001800","Pov_Und18","moe",130
"4543","13059001800","Rce_AI","moe",14
"4544","13059001800","Rce_AsnNH","moe",44
"4545","13059001800","Rce_BlkNH","moe",103
"4546","13059001800","Rce_Hisp","moe",187
"4547","13059001800","Rce_HPI","moe",14
"4548","13059001800","Rce_OthNH","moe",14
"4549","13059001800","Rce_WhtNH","moe",275
"4550","13059001800","Rent30","moe",93
"4551","13059001800","Sch_grad","moe",49
"4552","13059001800","Sch_Kpre","moe",62
"4553","13059001800","Sch_ugrad","moe",85
"4554","13059001800","Trn_car","moe",173
"4555","13059001800","Trn_carpool","moe",70
"4556","13059001800","Trn_home","moe",50
"4557","13059001800","Trn_noveh","moe",14
"4558","13059001800","Trn_pub","moe",39
"4559","13059001800","Trn_taxi","moe",27
"4560","13059001800","Trn_walk","moe",36
"4561","13059001900","Age05","moe",80
"4562","13059001900","Age18_24","moe",240
"4563","13059001900","AgeO65","moe",94
"4564","13059001900","AgeU18","moe",139
"4565","13059001900","Ed_ba","moe",144
"4566","13059001900","Ed_hsgrad","moe",79
"4567","13059001900","Ed_lesshs","moe",77
"4568","13059001900","Ed_ma","moe",158
"4569","13059001900","Ed_prof_doc","moe",200
"4570","13059001900","Ed_somecol","moe",139
"4571","13059001900","Empl_labor","moe",375
"4572","13059001900","Empl_unemp","moe",39
"4573","13059001900","HInsur_FBNat","moe",139
"4574","13059001900","HInsur_FBNC","moe",54
"4575","13059001900","HInsur_Nat","moe",373
"4576","13059001900","HousOwn","moe",223
"4577","13059001900","HousRent","moe",410
"4578","13059001900","Inc_10K","moe",103
"4579","13059001900","Inc_200K","moe",64
"4580","13059001900","Inc100K_149K","moe",55
"4581","13059001900","Inc10K_24K","moe",112
"4582","13059001900","Inc150K_199K","moe",132
"4583","13059001900","Inc25K_49K","moe",82
"4584","13059001900","Inc50K_74K","moe",91
"4585","13059001900","Inc75K_99K","moe",90
"4586","13059001900","Ind_ag","moe",9
"4587","13059001900","Ind_arts","moe",196
"4588","13059001900","Ind_const","moe",85
"4589","13059001900","Ind_edhlth","moe",253
"4590","13059001900","Ind_finan","moe",40
"4591","13059001900","Ind_info","moe",73
"4592","13059001900","Ind_manf","moe",54
"4593","13059001900","Ind_other","moe",18
"4594","13059001900","Ind_prof","moe",85
"4595","13059001900","Ind_pubad","moe",47
"4596","13059001900","Ind_retail","moe",49
"4597","13059001900","Ind_trans","moe",55
"4598","13059001900","Ind_whlsl","moe",14
"4599","13059001900","Inet_any","moe",191
"4600","13059001900","Inet_broad","moe",196
"4601","13059001900","Pov_Ov65","moe",90
"4602","13059001900","Pov_Und18","moe",170
"4603","13059001900","Rce_AI","moe",14
"4604","13059001900","Rce_AsnNH","moe",33
"4605","13059001900","Rce_BlkNH","moe",175
"4606","13059001900","Rce_Hisp","moe",272
"4607","13059001900","Rce_HPI","moe",14
"4608","13059001900","Rce_OthNH","moe",14
"4609","13059001900","Rce_WhtNH","moe",268
"4610","13059001900","Rent30","moe",143
"4611","13059001900","Sch_grad","moe",69
"4612","13059001900","Sch_Kpre","moe",61
"4613","13059001900","Sch_ugrad","moe",188
"4614","13059001900","Trn_car","moe",206
"4615","13059001900","Trn_carpool","moe",96
"4616","13059001900","Trn_home","moe",293
"4617","13059001900","Trn_noveh","moe",72
"4618","13059001900","Trn_pub","moe",67
"4619","13059001900","Trn_taxi","moe",117
"4620","13059001900","Trn_walk","moe",78
"4621","13059002000","Age05","moe",68
"4622","13059002000","Age18_24","moe",73
"4623","13059002000","AgeO65","moe",70
"4624","13059002000","AgeU18","moe",103
"4625","13059002000","Ed_ba","moe",234
"4626","13059002000","Ed_hsgrad","moe",34
"4627","13059002000","Ed_lesshs","moe",43
"4628","13059002000","Ed_ma","moe",74
"4629","13059002000","Ed_prof_doc","moe",73
"4630","13059002000","Ed_somecol","moe",89
"4631","13059002000","Empl_labor","moe",185
"4632","13059002000","Empl_unemp","moe",24
"4633","13059002000","HInsur_FBNat","moe",52
"4634","13059002000","HInsur_FBNC","moe",52
"4635","13059002000","HInsur_Nat","moe",289
"4636","13059002000","HousOwn","moe",249
"4637","13059002000","HousRent","moe",196
"4638","13059002000","Inc_10K","moe",60
"4639","13059002000","Inc_200K","moe",36
"4640","13059002000","Inc100K_149K","moe",50
"4641","13059002000","Inc10K_24K","moe",85
"4642","13059002000","Inc150K_199K","moe",88
"4643","13059002000","Inc25K_49K","moe",63
"4644","13059002000","Inc50K_74K","moe",48
"4645","13059002000","Inc75K_99K","moe",34
"4646","13059002000","Ind_ag","moe",13
"4647","13059002000","Ind_arts","moe",56
"4648","13059002000","Ind_const","moe",12
"4649","13059002000","Ind_edhlth","moe",94
"4650","13059002000","Ind_finan","moe",38
"4651","13059002000","Ind_info","moe",20
"4652","13059002000","Ind_manf","moe",54
"4653","13059002000","Ind_other","moe",40
"4654","13059002000","Ind_prof","moe",42
"4655","13059002000","Ind_pubad","moe",19
"4656","13059002000","Ind_retail","moe",135
"4657","13059002000","Ind_trans","moe",16
"4658","13059002000","Ind_whlsl","moe",23
"4659","13059002000","Inet_any","moe",127
"4660","13059002000","Inet_broad","moe",127
"4661","13059002000","Pov_Ov65","moe",49
"4662","13059002000","Pov_Und18","moe",110
"4663","13059002000","Rce_AI","moe",14
"4664","13059002000","Rce_AsnNH","moe",141
"4665","13059002000","Rce_BlkNH","moe",67
"4666","13059002000","Rce_Hisp","moe",40
"4667","13059002000","Rce_HPI","moe",14
"4668","13059002000","Rce_OthNH","moe",4
"4669","13059002000","Rce_WhtNH","moe",293
"4670","13059002000","Rent30","moe",94
"4671","13059002000","Sch_grad","moe",37
"4672","13059002000","Sch_Kpre","moe",26
"4673","13059002000","Sch_ugrad","moe",61
"4674","13059002000","Trn_car","moe",114
"4675","13059002000","Trn_carpool","moe",46
"4676","13059002000","Trn_home","moe",132
"4677","13059002000","Trn_noveh","moe",89
"4678","13059002000","Trn_pub","moe",16
"4679","13059002000","Trn_taxi","moe",27
"4680","13059002000","Trn_walk","moe",36
"4681","13059002100","Age05","moe",105
"4682","13059002100","Age18_24","moe",373
"4683","13059002100","AgeO65","moe",121
"4684","13059002100","AgeU18","moe",116
"4685","13059002100","Ed_ba","moe",189
"4686","13059002100","Ed_hsgrad","moe",117
"4687","13059002100","Ed_lesshs","moe",14
"4688","13059002100","Ed_ma","moe",145
"4689","13059002100","Ed_prof_doc","moe",107
"4690","13059002100","Ed_somecol","moe",86
"4691","13059002100","Empl_labor","moe",292
"4692","13059002100","Empl_unemp","moe",67
"4693","13059002100","HInsur_FBNat","moe",124
"4694","13059002100","HInsur_FBNC","moe",53
"4695","13059002100","HInsur_Nat","moe",544
"4696","13059002100","HousOwn","moe",257
"4697","13059002100","HousRent","moe",432
"4698","13059002100","Inc_10K","moe",102
"4699","13059002100","Inc_200K","moe",70
"4700","13059002100","Inc100K_149K","moe",106
"4701","13059002100","Inc10K_24K","moe",127
"4702","13059002100","Inc150K_199K","moe",45
"4703","13059002100","Inc25K_49K","moe",81
"4704","13059002100","Inc50K_74K","moe",93
"4705","13059002100","Inc75K_99K","moe",54
"4706","13059002100","Ind_ag","moe",14
"4707","13059002100","Ind_arts","moe",150
"4708","13059002100","Ind_const","moe",59
"4709","13059002100","Ind_edhlth","moe",180
"4710","13059002100","Ind_finan","moe",64
"4711","13059002100","Ind_info","moe",24
"4712","13059002100","Ind_manf","moe",16
"4713","13059002100","Ind_other","moe",63
"4714","13059002100","Ind_prof","moe",71
"4715","13059002100","Ind_pubad","moe",20
"4716","13059002100","Ind_retail","moe",76
"4717","13059002100","Ind_trans","moe",44
"4718","13059002100","Ind_whlsl","moe",16
"4719","13059002100","Inet_any","moe",203
"4720","13059002100","Inet_broad","moe",201
"4721","13059002100","Pov_Ov65","moe",143
"4722","13059002100","Pov_Und18","moe",76
"4723","13059002100","Rce_AI","moe",14
"4724","13059002100","Rce_AsnNH","moe",98
"4725","13059002100","Rce_BlkNH","moe",173
"4726","13059002100","Rce_Hisp","moe",85
"4727","13059002100","Rce_HPI","moe",14
"4728","13059002100","Rce_OthNH","moe",14
"4729","13059002100","Rce_WhtNH","moe",518
"4730","13059002100","Rent30","moe",172
"4731","13059002100","Sch_grad","moe",109
"4732","13059002100","Sch_Kpre","moe",47
"4733","13059002100","Sch_ugrad","moe",393
"4734","13059002100","Trn_car","moe",158
"4735","13059002100","Trn_carpool","moe",38
"4736","13059002100","Trn_home","moe",62
