"","GEOID","NAME","variable","estimate","moe","source"
"2841","13059000900","Census Tract 9, Clarke County, Georgia","B01001_021",4,8,"American Community Survey, 5 year sample, 2016-2020"
"2842","13059000900","Census Tract 9, Clarke County, Georgia","B01001_022",155,151,"American Community Survey, 5 year sample, 2016-2020"
"2843","13059000900","Census Tract 9, Clarke County, Georgia","B01001_023",35,38,"American Community Survey, 5 year sample, 2016-2020"
"2844","13059000900","Census Tract 9, Clarke County, Georgia","B01001_024",3,9,"American Community Survey, 5 year sample, 2016-2020"
"2845","13059000900","Census Tract 9, Clarke County, Georgia","B01001_025",4,8,"American Community Survey, 5 year sample, 2016-2020"
"2846","13059000900","Census Tract 9, Clarke County, Georgia","B01001_027",407,362,"American Community Survey, 5 year sample, 2016-2020"
"2847","13059000900","Census Tract 9, Clarke County, Georgia","B01001_028",165,116,"American Community Survey, 5 year sample, 2016-2020"
"2848","13059000900","Census Tract 9, Clarke County, Georgia","B01001_029",155,87,"American Community Survey, 5 year sample, 2016-2020"
"2849","13059000900","Census Tract 9, Clarke County, Georgia","B01001_030",70,92,"American Community Survey, 5 year sample, 2016-2020"
"2850","13059000900","Census Tract 9, Clarke County, Georgia","B01001_044",10,17,"American Community Survey, 5 year sample, 2016-2020"
"2851","13059000900","Census Tract 9, Clarke County, Georgia","B01001_045",41,39,"American Community Survey, 5 year sample, 2016-2020"
"2852","13059000900","Census Tract 9, Clarke County, Georgia","B01001_046",74,52,"American Community Survey, 5 year sample, 2016-2020"
"2853","13059000900","Census Tract 9, Clarke County, Georgia","B01001_047",45,35,"American Community Survey, 5 year sample, 2016-2020"
"2854","13059000900","Census Tract 9, Clarke County, Georgia","B01001_048",60,53,"American Community Survey, 5 year sample, 2016-2020"
"2855","13059000900","Census Tract 9, Clarke County, Georgia","B01001_049",46,30,"American Community Survey, 5 year sample, 2016-2020"
"2856","13059000900","Census Tract 9, Clarke County, Georgia","B01003_001",4110,805,"American Community Survey, 5 year sample, 2016-2020"
"2857","13059000900","Census Tract 9, Clarke County, Georgia","B03002_003",952,324,"American Community Survey, 5 year sample, 2016-2020"
"2858","13059000900","Census Tract 9, Clarke County, Georgia","B03002_004",2942,852,"American Community Survey, 5 year sample, 2016-2020"
"2859","13059000900","Census Tract 9, Clarke County, Georgia","B03002_005",0,14,"American Community Survey, 5 year sample, 2016-2020"
"2860","13059000900","Census Tract 9, Clarke County, Georgia","B03002_006",14,22,"American Community Survey, 5 year sample, 2016-2020"
"2861","13059000900","Census Tract 9, Clarke County, Georgia","B03002_007",22,33,"American Community Survey, 5 year sample, 2016-2020"
"2862","13059000900","Census Tract 9, Clarke County, Georgia","B03002_008",0,14,"American Community Survey, 5 year sample, 2016-2020"
"2863","13059000900","Census Tract 9, Clarke County, Georgia","B03002_012",180,149,"American Community Survey, 5 year sample, 2016-2020"
"2864","13059000900","Census Tract 9, Clarke County, Georgia","B08141_001",1756,357,"American Community Survey, 5 year sample, 2016-2020"
"2865","13059000900","Census Tract 9, Clarke County, Georgia","B08141_002",197,117,"American Community Survey, 5 year sample, 2016-2020"
"2866","13059000900","Census Tract 9, Clarke County, Georgia","B08141_006",1186,353,"American Community Survey, 5 year sample, 2016-2020"
"2867","13059000900","Census Tract 9, Clarke County, Georgia","B08141_011",106,93,"American Community Survey, 5 year sample, 2016-2020"
"2868","13059000900","Census Tract 9, Clarke County, Georgia","B08141_016",46,60,"American Community Survey, 5 year sample, 2016-2020"
"2869","13059000900","Census Tract 9, Clarke County, Georgia","B08141_021",235,137,"American Community Survey, 5 year sample, 2016-2020"
"2870","13059000900","Census Tract 9, Clarke County, Georgia","B08141_026",129,87,"American Community Survey, 5 year sample, 2016-2020"
"2871","13059000900","Census Tract 9, Clarke County, Georgia","B08141_031",54,52,"American Community Survey, 5 year sample, 2016-2020"
"2872","13059000900","Census Tract 9, Clarke County, Georgia","B14007_001",3946,787,"American Community Survey, 5 year sample, 2016-2020"
"2873","13059000900","Census Tract 9, Clarke County, Georgia","B14007_003",31,44,"American Community Survey, 5 year sample, 2016-2020"
"2874","13059000900","Census Tract 9, Clarke County, Georgia","B14007_004",62,69,"American Community Survey, 5 year sample, 2016-2020"
"2875","13059000900","Census Tract 9, Clarke County, Georgia","B14007_017",380,197,"American Community Survey, 5 year sample, 2016-2020"
"2876","13059000900","Census Tract 9, Clarke County, Georgia","B14007_018",59,57,"American Community Survey, 5 year sample, 2016-2020"
"2877","13059000900","Census Tract 9, Clarke County, Georgia","B15003_001",2238,384,"American Community Survey, 5 year sample, 2016-2020"
"2878","13059000900","Census Tract 9, Clarke County, Georgia","B15003_022",192,88,"American Community Survey, 5 year sample, 2016-2020"
"2879","13059000900","Census Tract 9, Clarke County, Georgia","B15003_023",85,63,"American Community Survey, 5 year sample, 2016-2020"
"2880","13059000900","Census Tract 9, Clarke County, Georgia","B15003_024",8,27,"American Community Survey, 5 year sample, 2016-2020"
"2881","13059000900","Census Tract 9, Clarke County, Georgia","B15003_025",3,9,"American Community Survey, 5 year sample, 2016-2020"
"2882","13059000900","Census Tract 9, Clarke County, Georgia","B16010_001",2238,384,"American Community Survey, 5 year sample, 2016-2020"
"2883","13059000900","Census Tract 9, Clarke County, Georgia","B16010_002",429,202,"American Community Survey, 5 year sample, 2016-2020"
"2884","13059000900","Census Tract 9, Clarke County, Georgia","B16010_015",730,205,"American Community Survey, 5 year sample, 2016-2020"
"2885","13059000900","Census Tract 9, Clarke County, Georgia","B16010_028",791,267,"American Community Survey, 5 year sample, 2016-2020"
"2886","13059000900","Census Tract 9, Clarke County, Georgia","B17020_001",3991,789,"American Community Survey, 5 year sample, 2016-2020"
"2887","13059000900","Census Tract 9, Clarke County, Georgia","B17020_002",2113,680,"American Community Survey, 5 year sample, 2016-2020"
"2888","13059000900","Census Tract 9, Clarke County, Georgia","B19001_001",1770,288,"American Community Survey, 5 year sample, 2016-2020"
"2889","13059000900","Census Tract 9, Clarke County, Georgia","B19001_002",483,215,"American Community Survey, 5 year sample, 2016-2020"
"2890","13059000900","Census Tract 9, Clarke County, Georgia","B19001_003",304,183,"American Community Survey, 5 year sample, 2016-2020"
"2891","13059000900","Census Tract 9, Clarke County, Georgia","B19001_004",175,90,"American Community Survey, 5 year sample, 2016-2020"
"2892","13059000900","Census Tract 9, Clarke County, Georgia","B19001_005",152,90,"American Community Survey, 5 year sample, 2016-2020"
"2893","13059000900","Census Tract 9, Clarke County, Georgia","B19001_006",83,54,"American Community Survey, 5 year sample, 2016-2020"
"2894","13059000900","Census Tract 9, Clarke County, Georgia","B19001_007",39,45,"American Community Survey, 5 year sample, 2016-2020"
"2895","13059000900","Census Tract 9, Clarke County, Georgia","B19001_008",55,60,"American Community Survey, 5 year sample, 2016-2020"
"2896","13059000900","Census Tract 9, Clarke County, Georgia","B19001_009",94,80,"American Community Survey, 5 year sample, 2016-2020"
"2897","13059000900","Census Tract 9, Clarke County, Georgia","B19001_010",30,32,"American Community Survey, 5 year sample, 2016-2020"
"2898","13059000900","Census Tract 9, Clarke County, Georgia","B19001_011",120,117,"American Community Survey, 5 year sample, 2016-2020"
"2899","13059000900","Census Tract 9, Clarke County, Georgia","B19001_012",95,65,"American Community Survey, 5 year sample, 2016-2020"
"2900","13059000900","Census Tract 9, Clarke County, Georgia","B19001_013",38,33,"American Community Survey, 5 year sample, 2016-2020"
"2901","13059000900","Census Tract 9, Clarke County, Georgia","B19001_014",0,14,"American Community Survey, 5 year sample, 2016-2020"
"2902","13059000900","Census Tract 9, Clarke County, Georgia","B19001_015",86,79,"American Community Survey, 5 year sample, 2016-2020"
"2903","13059000900","Census Tract 9, Clarke County, Georgia","B19001_016",16,25,"American Community Survey, 5 year sample, 2016-2020"
"2904","13059000900","Census Tract 9, Clarke County, Georgia","B19001_017",0,14,"American Community Survey, 5 year sample, 2016-2020"
"2905","13059000900","Census Tract 9, Clarke County, Georgia","B25001_001",1890,292,"American Community Survey, 5 year sample, 2016-2020"
"2906","13059000900","Census Tract 9, Clarke County, Georgia","B25008_001",4008,790,"American Community Survey, 5 year sample, 2016-2020"
"2907","13059000900","Census Tract 9, Clarke County, Georgia","B25008_002",525,209,"American Community Survey, 5 year sample, 2016-2020"
"2908","13059000900","Census Tract 9, Clarke County, Georgia","B25008_003",3483,799,"American Community Survey, 5 year sample, 2016-2020"
"2909","13059000900","Census Tract 9, Clarke County, Georgia","B25070_001",1508,256,"American Community Survey, 5 year sample, 2016-2020"
"2910","13059000900","Census Tract 9, Clarke County, Georgia","B25070_007",74,51,"American Community Survey, 5 year sample, 2016-2020"
"2911","13059000900","Census Tract 9, Clarke County, Georgia","B25070_008",47,46,"American Community Survey, 5 year sample, 2016-2020"
"2912","13059000900","Census Tract 9, Clarke County, Georgia","B25070_009",156,81,"American Community Survey, 5 year sample, 2016-2020"
"2913","13059000900","Census Tract 9, Clarke County, Georgia","B25070_010",587,230,"American Community Survey, 5 year sample, 2016-2020"
"2914","13059000900","Census Tract 9, Clarke County, Georgia","B27003_009",520,246,"American Community Survey, 5 year sample, 2016-2020"
"2915","13059000900","Census Tract 9, Clarke County, Georgia","B27003_037",320,137,"American Community Survey, 5 year sample, 2016-2020"
"2916","13059000900","Census Tract 9, Clarke County, Georgia","B27020_003",3468,711,"American Community Survey, 5 year sample, 2016-2020"
"2917","13059000900","Census Tract 9, Clarke County, Georgia","B27020_009",21,35,"American Community Survey, 5 year sample, 2016-2020"
"2918","13059000900","Census Tract 9, Clarke County, Georgia","B27020_014",82,68,"American Community Survey, 5 year sample, 2016-2020"
"2919","13059000900","Census Tract 9, Clarke County, Georgia","B28011_001",1770,288,"American Community Survey, 5 year sample, 2016-2020"
"2920","13059000900","Census Tract 9, Clarke County, Georgia","B28011_002",1412,295,"American Community Survey, 5 year sample, 2016-2020"
"2921","13059000900","Census Tract 9, Clarke County, Georgia","B28011_004",904,308,"American Community Survey, 5 year sample, 2016-2020"
"2922","13059000900","Census Tract 9, Clarke County, Georgia","C18120_001",2481,439,"American Community Survey, 5 year sample, 2016-2020"
"2923","13059000900","Census Tract 9, Clarke County, Georgia","C18120_002",1843,353,"American Community Survey, 5 year sample, 2016-2020"
"2924","13059000900","Census Tract 9, Clarke County, Georgia","C18120_006",135,91,"American Community Survey, 5 year sample, 2016-2020"
"2925","13059000900","Census Tract 9, Clarke County, Georgia","C18130_002",1060,483,"American Community Survey, 5 year sample, 2016-2020"
"2926","13059000900","Census Tract 9, Clarke County, Georgia","C18130_016",450,164,"American Community Survey, 5 year sample, 2016-2020"
"2927","13059000900","Census Tract 9, Clarke County, Georgia","C24070_001",1795,358,"American Community Survey, 5 year sample, 2016-2020"
"2928","13059000900","Census Tract 9, Clarke County, Georgia","C24070_002",0,14,"American Community Survey, 5 year sample, 2016-2020"
"2929","13059000900","Census Tract 9, Clarke County, Georgia","C24070_003",11,18,"American Community Survey, 5 year sample, 2016-2020"
"2930","13059000900","Census Tract 9, Clarke County, Georgia","C24070_004",316,278,"American Community Survey, 5 year sample, 2016-2020"
"2931","13059000900","Census Tract 9, Clarke County, Georgia","C24070_005",0,14,"American Community Survey, 5 year sample, 2016-2020"
"2932","13059000900","Census Tract 9, Clarke County, Georgia","C24070_006",326,146,"American Community Survey, 5 year sample, 2016-2020"
"2933","13059000900","Census Tract 9, Clarke County, Georgia","C24070_007",76,61,"American Community Survey, 5 year sample, 2016-2020"
"2934","13059000900","Census Tract 9, Clarke County, Georgia","C24070_008",12,19,"American Community Survey, 5 year sample, 2016-2020"
"2935","13059000900","Census Tract 9, Clarke County, Georgia","C24070_009",26,40,"American Community Survey, 5 year sample, 2016-2020"
"2936","13059000900","Census Tract 9, Clarke County, Georgia","C24070_010",143,101,"American Community Survey, 5 year sample, 2016-2020"
"2937","13059000900","Census Tract 9, Clarke County, Georgia","C24070_011",371,190,"American Community Survey, 5 year sample, 2016-2020"
"2938","13059000900","Census Tract 9, Clarke County, Georgia","C24070_012",385,178,"American Community Survey, 5 year sample, 2016-2020"
"2939","13059000900","Census Tract 9, Clarke County, Georgia","C24070_013",60,65,"American Community Survey, 5 year sample, 2016-2020"
"2940","13059000900","Census Tract 9, Clarke County, Georgia","C24070_014",69,47,"American Community Survey, 5 year sample, 2016-2020"
"2941","13059001200","Census Tract 12, Clarke County, Georgia","B01001_003",99,66,"American Community Survey, 5 year sample, 2016-2020"
"2942","13059001200","Census Tract 12, Clarke County, Georgia","B01001_004",33,34,"American Community Survey, 5 year sample, 2016-2020"
"2943","13059001200","Census Tract 12, Clarke County, Georgia","B01001_005",74,69,"American Community Survey, 5 year sample, 2016-2020"
"2944","13059001200","Census Tract 12, Clarke County, Georgia","B01001_006",34,45,"American Community Survey, 5 year sample, 2016-2020"
"2945","13059001200","Census Tract 12, Clarke County, Georgia","B01001_020",16,19,"American Community Survey, 5 year sample, 2016-2020"
"2946","13059001200","Census Tract 12, Clarke County, Georgia","B01001_021",39,28,"American Community Survey, 5 year sample, 2016-2020"
"2947","13059001200","Census Tract 12, Clarke County, Georgia","B01001_022",51,32,"American Community Survey, 5 year sample, 2016-2020"
"2948","13059001200","Census Tract 12, Clarke County, Georgia","B01001_023",90,57,"American Community Survey, 5 year sample, 2016-2020"
"2949","13059001200","Census Tract 12, Clarke County, Georgia","B01001_024",0,14,"American Community Survey, 5 year sample, 2016-2020"
"2950","13059001200","Census Tract 12, Clarke County, Georgia","B01001_025",107,79,"American Community Survey, 5 year sample, 2016-2020"
"2951","13059001200","Census Tract 12, Clarke County, Georgia","B01001_027",52,46,"American Community Survey, 5 year sample, 2016-2020"
"2952","13059001200","Census Tract 12, Clarke County, Georgia","B01001_028",33,33,"American Community Survey, 5 year sample, 2016-2020"
"2953","13059001200","Census Tract 12, Clarke County, Georgia","B01001_029",12,18,"American Community Survey, 5 year sample, 2016-2020"
"2954","13059001200","Census Tract 12, Clarke County, Georgia","B01001_030",59,58,"American Community Survey, 5 year sample, 2016-2020"
"2955","13059001200","Census Tract 12, Clarke County, Georgia","B01001_044",34,33,"American Community Survey, 5 year sample, 2016-2020"
"2956","13059001200","Census Tract 12, Clarke County, Georgia","B01001_045",37,40,"American Community Survey, 5 year sample, 2016-2020"
"2957","13059001200","Census Tract 12, Clarke County, Georgia","B01001_046",49,49,"American Community Survey, 5 year sample, 2016-2020"
"2958","13059001200","Census Tract 12, Clarke County, Georgia","B01001_047",102,64,"American Community Survey, 5 year sample, 2016-2020"
"2959","13059001200","Census Tract 12, Clarke County, Georgia","B01001_048",48,55,"American Community Survey, 5 year sample, 2016-2020"
"2960","13059001200","Census Tract 12, Clarke County, Georgia","B01001_049",170,72,"American Community Survey, 5 year sample, 2016-2020"
"2961","13059001200","Census Tract 12, Clarke County, Georgia","B01003_001",3025,331,"American Community Survey, 5 year sample, 2016-2020"
"2962","13059001200","Census Tract 12, Clarke County, Georgia","B03002_003",2133,291,"American Community Survey, 5 year sample, 2016-2020"
"2963","13059001200","Census Tract 12, Clarke County, Georgia","B03002_004",364,215,"American Community Survey, 5 year sample, 2016-2020"
"2964","13059001200","Census Tract 12, Clarke County, Georgia","B03002_005",0,14,"American Community Survey, 5 year sample, 2016-2020"
"2965","13059001200","Census Tract 12, Clarke County, Georgia","B03002_006",259,152,"American Community Survey, 5 year sample, 2016-2020"
"2966","13059001200","Census Tract 12, Clarke County, Georgia","B03002_007",0,14,"American Community Survey, 5 year sample, 2016-2020"
"2967","13059001200","Census Tract 12, Clarke County, Georgia","B03002_008",9,16,"American Community Survey, 5 year sample, 2016-2020"
"2968","13059001200","Census Tract 12, Clarke County, Georgia","B03002_012",238,163,"American Community Survey, 5 year sample, 2016-2020"
"2969","13059001200","Census Tract 12, Clarke County, Georgia","B08141_001",1594,311,"American Community Survey, 5 year sample, 2016-2020"
"2970","13059001200","Census Tract 12, Clarke County, Georgia","B08141_002",166,157,"American Community Survey, 5 year sample, 2016-2020"
"2971","13059001200","Census Tract 12, Clarke County, Georgia","B08141_006",1206,256,"American Community Survey, 5 year sample, 2016-2020"
"2972","13059001200","Census Tract 12, Clarke County, Georgia","B08141_011",245,158,"American Community Survey, 5 year sample, 2016-2020"
"2973","13059001200","Census Tract 12, Clarke County, Georgia","B08141_016",13,21,"American Community Survey, 5 year sample, 2016-2020"
"2974","13059001200","Census Tract 12, Clarke County, Georgia","B08141_021",0,14,"American Community Survey, 5 year sample, 2016-2020"
"2975","13059001200","Census Tract 12, Clarke County, Georgia","B08141_026",10,16,"American Community Survey, 5 year sample, 2016-2020"
"2976","13059001200","Census Tract 12, Clarke County, Georgia","B08141_031",120,60,"American Community Survey, 5 year sample, 2016-2020"
"2977","13059001200","Census Tract 12, Clarke County, Georgia","B14007_001",2933,334,"American Community Survey, 5 year sample, 2016-2020"
"2978","13059001200","Census Tract 12, Clarke County, Georgia","B14007_003",39,35,"American Community Survey, 5 year sample, 2016-2020"
"2979","13059001200","Census Tract 12, Clarke County, Georgia","B14007_004",0,14,"American Community Survey, 5 year sample, 2016-2020"
"2980","13059001200","Census Tract 12, Clarke County, Georgia","B14007_017",65,66,"American Community Survey, 5 year sample, 2016-2020"
"2981","13059001200","Census Tract 12, Clarke County, Georgia","B14007_018",144,85,"American Community Survey, 5 year sample, 2016-2020"
"2982","13059001200","Census Tract 12, Clarke County, Georgia","B15003_001",2373,312,"American Community Survey, 5 year sample, 2016-2020"
"2983","13059001200","Census Tract 12, Clarke County, Georgia","B15003_022",804,225,"American Community Survey, 5 year sample, 2016-2020"
"2984","13059001200","Census Tract 12, Clarke County, Georgia","B15003_023",421,153,"American Community Survey, 5 year sample, 2016-2020"
"2985","13059001200","Census Tract 12, Clarke County, Georgia","B15003_024",249,108,"American Community Survey, 5 year sample, 2016-2020"
"2986","13059001200","Census Tract 12, Clarke County, Georgia","B15003_025",230,124,"American Community Survey, 5 year sample, 2016-2020"
"2987","13059001200","Census Tract 12, Clarke County, Georgia","B16010_001",2373,312,"American Community Survey, 5 year sample, 2016-2020"
"2988","13059001200","Census Tract 12, Clarke County, Georgia","B16010_002",83,66,"American Community Survey, 5 year sample, 2016-2020"
"2989","13059001200","Census Tract 12, Clarke County, Georgia","B16010_015",311,144,"American Community Survey, 5 year sample, 2016-2020"
"2990","13059001200","Census Tract 12, Clarke County, Georgia","B16010_028",275,98,"American Community Survey, 5 year sample, 2016-2020"
"2991","13059001200","Census Tract 12, Clarke County, Georgia","B17020_001",3023,331,"American Community Survey, 5 year sample, 2016-2020"
"2992","13059001200","Census Tract 12, Clarke County, Georgia","B17020_002",365,169,"American Community Survey, 5 year sample, 2016-2020"
"2993","13059001200","Census Tract 12, Clarke County, Georgia","B19001_001",1716,224,"American Community Survey, 5 year sample, 2016-2020"
"2994","13059001200","Census Tract 12, Clarke County, Georgia","B19001_002",213,125,"American Community Survey, 5 year sample, 2016-2020"
"2995","13059001200","Census Tract 12, Clarke County, Georgia","B19001_003",84,113,"American Community Survey, 5 year sample, 2016-2020"
"2996","13059001200","Census Tract 12, Clarke County, Georgia","B19001_004",114,76,"American Community Survey, 5 year sample, 2016-2020"
"2997","13059001200","Census Tract 12, Clarke County, Georgia","B19001_005",115,92,"American Community Survey, 5 year sample, 2016-2020"
"2998","13059001200","Census Tract 12, Clarke County, Georgia","B19001_006",102,80,"American Community Survey, 5 year sample, 2016-2020"
"2999","13059001200","Census Tract 12, Clarke County, Georgia","B19001_007",61,59,"American Community Survey, 5 year sample, 2016-2020"
"3000","13059001200","Census Tract 12, Clarke County, Georgia","B19001_008",66,61,"American Community Survey, 5 year sample, 2016-2020"
"3001","13059001200","Census Tract 12, Clarke County, Georgia","B19001_009",46,49,"American Community Survey, 5 year sample, 2016-2020"
"3002","13059001200","Census Tract 12, Clarke County, Georgia","B19001_010",7,10,"American Community Survey, 5 year sample, 2016-2020"
"3003","13059001200","Census Tract 12, Clarke County, Georgia","B19001_011",38,32,"American Community Survey, 5 year sample, 2016-2020"
"3004","13059001200","Census Tract 12, Clarke County, Georgia","B19001_012",49,52,"American Community Survey, 5 year sample, 2016-2020"
"3005","13059001200","Census Tract 12, Clarke County, Georgia","B19001_013",152,78,"American Community Survey, 5 year sample, 2016-2020"
"3006","13059001200","Census Tract 12, Clarke County, Georgia","B19001_014",183,90,"American Community Survey, 5 year sample, 2016-2020"
"3007","13059001200","Census Tract 12, Clarke County, Georgia","B19001_015",126,59,"American Community Survey, 5 year sample, 2016-2020"
"3008","13059001200","Census Tract 12, Clarke County, Georgia","B19001_016",62,38,"American Community Survey, 5 year sample, 2016-2020"
"3009","13059001200","Census Tract 12, Clarke County, Georgia","B19001_017",298,118,"American Community Survey, 5 year sample, 2016-2020"
"3010","13059001200","Census Tract 12, Clarke County, Georgia","B25001_001",1744,213,"American Community Survey, 5 year sample, 2016-2020"
"3011","13059001200","Census Tract 12, Clarke County, Georgia","B25008_001",3007,331,"American Community Survey, 5 year sample, 2016-2020"
"3012","13059001200","Census Tract 12, Clarke County, Georgia","B25008_002",1571,291,"American Community Survey, 5 year sample, 2016-2020"
"3013","13059001200","Census Tract 12, Clarke County, Georgia","B25008_003",1436,311,"American Community Survey, 5 year sample, 2016-2020"
"3014","13059001200","Census Tract 12, Clarke County, Georgia","B25070_001",1010,237,"American Community Survey, 5 year sample, 2016-2020"
"3015","13059001200","Census Tract 12, Clarke County, Georgia","B25070_007",48,37,"American Community Survey, 5 year sample, 2016-2020"
"3016","13059001200","Census Tract 12, Clarke County, Georgia","B25070_008",0,14,"American Community Survey, 5 year sample, 2016-2020"
"3017","13059001200","Census Tract 12, Clarke County, Georgia","B25070_009",56,40,"American Community Survey, 5 year sample, 2016-2020"
"3018","13059001200","Census Tract 12, Clarke County, Georgia","B25070_010",388,195,"American Community Survey, 5 year sample, 2016-2020"
"3019","13059001200","Census Tract 12, Clarke County, Georgia","B27003_009",153,95,"American Community Survey, 5 year sample, 2016-2020"
"3020","13059001200","Census Tract 12, Clarke County, Georgia","B27003_037",226,148,"American Community Survey, 5 year sample, 2016-2020"
"3021","13059001200","Census Tract 12, Clarke County, Georgia","B27020_003",2535,322,"American Community Survey, 5 year sample, 2016-2020"
"3022","13059001200","Census Tract 12, Clarke County, Georgia","B27020_009",67,63,"American Community Survey, 5 year sample, 2016-2020"
"3023","13059001200","Census Tract 12, Clarke County, Georgia","B27020_014",194,135,"American Community Survey, 5 year sample, 2016-2020"
"3024","13059001200","Census Tract 12, Clarke County, Georgia","B28011_001",1716,224,"American Community Survey, 5 year sample, 2016-2020"
"3025","13059001200","Census Tract 12, Clarke County, Georgia","B28011_002",1330,222,"American Community Survey, 5 year sample, 2016-2020"
"3026","13059001200","Census Tract 12, Clarke County, Georgia","B28011_004",1141,219,"American Community Survey, 5 year sample, 2016-2020"
"3027","13059001200","Census Tract 12, Clarke County, Georgia","C18120_001",1886,311,"American Community Survey, 5 year sample, 2016-2020"
"3028","13059001200","Census Tract 12, Clarke County, Georgia","C18120_002",1599,299,"American Community Survey, 5 year sample, 2016-2020"
"3029","13059001200","Census Tract 12, Clarke County, Georgia","C18120_006",114,96,"American Community Survey, 5 year sample, 2016-2020"
"3030","13059001200","Census Tract 12, Clarke County, Georgia","C18130_002",394,104,"American Community Survey, 5 year sample, 2016-2020"
"3031","13059001200","Census Tract 12, Clarke County, Georgia","C18130_016",743,150,"American Community Survey, 5 year sample, 2016-2020"
"3032","13059001200","Census Tract 12, Clarke County, Georgia","C24070_001",1620,312,"American Community Survey, 5 year sample, 2016-2020"
"3033","13059001200","Census Tract 12, Clarke County, Georgia","C24070_002",0,14,"American Community Survey, 5 year sample, 2016-2020"
"3034","13059001200","Census Tract 12, Clarke County, Georgia","C24070_003",54,39,"American Community Survey, 5 year sample, 2016-2020"
"3035","13059001200","Census Tract 12, Clarke County, Georgia","C24070_004",137,79,"American Community Survey, 5 year sample, 2016-2020"
"3036","13059001200","Census Tract 12, Clarke County, Georgia","C24070_005",28,46,"American Community Survey, 5 year sample, 2016-2020"
"3037","13059001200","Census Tract 12, Clarke County, Georgia","C24070_006",117,72,"American Community Survey, 5 year sample, 2016-2020"
"3038","13059001200","Census Tract 12, Clarke County, Georgia","C24070_007",33,31,"American Community Survey, 5 year sample, 2016-2020"
"3039","13059001200","Census Tract 12, Clarke County, Georgia","C24070_008",0,14,"American Community Survey, 5 year sample, 2016-2020"
"3040","13059001200","Census Tract 12, Clarke County, Georgia","C24070_009",168,91,"American Community Survey, 5 year sample, 2016-2020"
"3041","13059001200","Census Tract 12, Clarke County, Georgia","C24070_010",197,98,"American Community Survey, 5 year sample, 2016-2020"
"3042","13059001200","Census Tract 12, Clarke County, Georgia","C24070_011",651,219,"American Community Survey, 5 year sample, 2016-2020"
"3043","13059001200","Census Tract 12, Clarke County, Georgia","C24070_012",118,67,"American Community Survey, 5 year sample, 2016-2020"
"3044","13059001200","Census Tract 12, Clarke County, Georgia","C24070_013",54,39,"American Community Survey, 5 year sample, 2016-2020"
"3045","13059001200","Census Tract 12, Clarke County, Georgia","C24070_014",63,54,"American Community Survey, 5 year sample, 2016-2020"
"3046","13059130601","Census Tract 1306.01, Clarke County, Georgia","B01001_003",216,81,"American Community Survey, 5 year sample, 2016-2020"
"3047","13059130601","Census Tract 1306.01, Clarke County, Georgia","B01001_004",212,129,"American Community Survey, 5 year sample, 2016-2020"
"3048","13059130601","Census Tract 1306.01, Clarke County, Georgia","B01001_005",253,235,"American Community Survey, 5 year sample, 2016-2020"
"3049","13059130601","Census Tract 1306.01, Clarke County, Georgia","B01001_006",0,14,"American Community Survey, 5 year sample, 2016-2020"
"3050","13059130601","Census Tract 1306.01, Clarke County, Georgia","B01001_020",0,14,"American Community Survey, 5 year sample, 2016-2020"
"3051","13059130601","Census Tract 1306.01, Clarke County, Georgia","B01001_021",28,39,"American Community Survey, 5 year sample, 2016-2020"
"3052","13059130601","Census Tract 1306.01, Clarke County, Georgia","B01001_022",121,64,"American Community Survey, 5 year sample, 2016-2020"
"3053","13059130601","Census Tract 1306.01, Clarke County, Georgia","B01001_023",28,36,"American Community Survey, 5 year sample, 2016-2020"
"3054","13059130601","Census Tract 1306.01, Clarke County, Georgia","B01001_024",0,14,"American Community Survey, 5 year sample, 2016-2020"
"3055","13059130601","Census Tract 1306.01, Clarke County, Georgia","B01001_025",9,21,"American Community Survey, 5 year sample, 2016-2020"
"3056","13059130601","Census Tract 1306.01, Clarke County, Georgia","B01001_027",116,99,"American Community Survey, 5 year sample, 2016-2020"
"3057","13059130601","Census Tract 1306.01, Clarke County, Georgia","B01001_028",64,77,"American Community Survey, 5 year sample, 2016-2020"
"3058","13059130601","Census Tract 1306.01, Clarke County, Georgia","B01001_029",141,113,"American Community Survey, 5 year sample, 2016-2020"
"3059","13059130601","Census Tract 1306.01, Clarke County, Georgia","B01001_030",28,45,"American Community Survey, 5 year sample, 2016-2020"
"3060","13059130601","Census Tract 1306.01, Clarke County, Georgia","B01001_044",9,21,"American Community Survey, 5 year sample, 2016-2020"
"3061","13059130601","Census Tract 1306.01, Clarke County, Georgia","B01001_045",72,56,"American Community Survey, 5 year sample, 2016-2020"
"3062","13059130601","Census Tract 1306.01, Clarke County, Georgia","B01001_046",28,30,"American Community Survey, 5 year sample, 2016-2020"
"3063","13059130601","Census Tract 1306.01, Clarke County, Georgia","B01001_047",93,52,"American Community Survey, 5 year sample, 2016-2020"
"3064","13059130601","Census Tract 1306.01, Clarke County, Georgia","B01001_048",58,54,"American Community Survey, 5 year sample, 2016-2020"
"3065","13059130601","Census Tract 1306.01, Clarke County, Georgia","B01001_049",0,14,"American Community Survey, 5 year sample, 2016-2020"
"3066","13059130601","Census Tract 1306.01, Clarke County, Georgia","B01003_001",4301,717,"American Community Survey, 5 year sample, 2016-2020"
"3067","13059130601","Census Tract 1306.01, Clarke County, Georgia","B03002_003",2016,527,"American Community Survey, 5 year sample, 2016-2020"
