School,acc_naics1,D1,D2,D3
Gaines,LANDSCAPING SERVICES,0.5409036659272939,0.7522382898786308,0.8163811864740117
Howard B Stroud,LANDSCAPING SERVICES,0.7736005339726866,1.0717279255591998,1.2238588506046832
Judia Jackson Harris,LANDSCAPING SERVICES,0.44016642854724275,0.7827714160652279,1.128503695896619
Oglethorpe,LANDSCAPING SERVICES,0.6999525031672669,0.9014144751810144,1.2775395178921505
Timothy Rd.,LANDSCAPING SERVICES,0.7869249451350422,1.0581808549929483,1.381336135019297
Whit Davis,LANDSCAPING SERVICES,0.49443724701307545,0.8558652279569509,1.060849128364864
Whitehead Rd.,LANDSCAPING SERVICES,0.45663336526471604,0.8285386407596669,1.1080054087341713
Winterville,LANDSCAPING SERVICES,0.8324424114010843,1.1393041382464795,1.392231274530301
Alps Road,LIMITED-SERVICE EATING PLACE,0.34608205889516264,0.41540891315361705,0.4566195055690864
Barnett Shoals,LIMITED-SERVICE EATING PLACE,1.1015019734978444,1.1562061813600761,1.186790816966171
Barrow,LIMITED-SERVICE EATING PLACE,0.4886970292057201,0.5535951997618824,0.6116767999533989
Chase Street,LIMITED-SERVICE EATING PLACE,0.32776503167148024,0.39956871517308234,0.4609514187423164
Choice Zone-East,LIMITED-SERVICE EATING PLACE,0.5117521981667932,0.6093359996776218,0.7316554055318671
Choice Zone-West,LIMITED-SERVICE EATING PLACE,0.9781794346811674,0.9781794346811674,1.9442156805248205
Cleveland Road,LIMITED-SERVICE EATING PLACE,1.089443201781602,1.2328578985637704,1.306690691822477
Fowler Drive,LIMITED-SERVICE EATING PLACE,1.686863492256136,1.7188638023378844,1.7988578816081442
Gaines,LIMITED-SERVICE EATING PLACE,0.5327736204728055,0.819105691699105,0.8644522903481718
Howard B Stroud,LIMITED-SERVICE EATING PLACE,1.118000508797375,1.1707339720909613,1.2005359270321685
Judia Jackson Harris,LIMITED-SERVICE EATING PLACE,1.0107411185323574,1.5628271808800538,1.7858685383595245
Oglethorpe,LIMITED-SERVICE EATING PLACE,1.4496900238979966,1.5802098919214662,1.6179681483249067
Timothy Rd.,LIMITED-SERVICE EATING PLACE,0.7725218764669757,0.8829463527905379,0.9051890836791054
Whit Davis,LIMITED-SERVICE EATING PLACE,1.9518922376812762,1.9891601063976527,2.2537890493765644
Whitehead Rd.,LIMITED-SERVICE EATING PLACE,1.388449479896668,1.415976841416643,1.95185838465454
Winterville,LIMITED-SERVICE EATING PLACE,1.5529186040779335,1.678297151125242,1.9647641325440044
Alps Road,LOCAL GENERAL FREIGHT TRUCKING,0.596986340538338,0.7291572253634153,1.1752525065251263
Barnett Shoals,LOCAL GENERAL FREIGHT TRUCKING,2.1943365218941544,2.238989249036102,2.706933203165098
Barrow,LOCAL GENERAL FREIGHT TRUCKING,1.4922966537063298,1.6756878397916737,2.112676571458324
Chase Street,LOCAL GENERAL FREIGHT TRUCKING,0.7019208550516893,0.9799656789339014,1.1751572152675875
Choice Zone-East,LOCAL GENERAL FREIGHT TRUCKING,1.8951792480790755,2.1433591875216678,2.361962953194008
Choice Zone-West,LOCAL GENERAL FREIGHT TRUCKING,0.6258166590970936,0.8223181767805564,1.0573196543622136
Cleveland Road,LOCAL GENERAL FREIGHT TRUCKING,1.155564305330423,1.9320289313387649,2.373309391042038
Fowler Drive,LOCAL GENERAL FREIGHT TRUCKING,1.3960683289603402,1.8668884482842476,2.068648202631881
Gaines,LOCAL GENERAL FREIGHT TRUCKING,2.3970249204871594,2.6012873500008897,2.729468177003657
Howard B Stroud,LOCAL GENERAL FREIGHT TRUCKING,1.3240711959686042,2.405127641906348,2.7129983739173094
Judia Jackson Harris,LOCAL GENERAL FREIGHT TRUCKING,0.6633667556739248,1.0174562362132795,2.2637509400973124
Oglethorpe,LOCAL GENERAL FREIGHT TRUCKING,0.7200081378800627,1.066617803044385,1.353858001401772
Timothy Rd.,LOCAL GENERAL FREIGHT TRUCKING,0.8822573967284513,1.4918694519133,1.8166744561446984
Whit Davis,LOCAL GENERAL FREIGHT TRUCKING,1.088981429299371,1.3228781531381393,1.5470736872153494
Whitehead Rd.,LOCAL GENERAL FREIGHT TRUCKING,0.9302936757108193,1.3067544249397784,1.5889146223388753
Winterville,LOCAL GENERAL FREIGHT TRUCKING,1.0905119676268564,2.0432004672772197,3.605487217432002
Alps Road,LONG-DISTANCE GENERAL FREIGHT,0.7638782979055532,1.6430184983559788,2.254568644966376
Barnett Shoals,LONG-DISTANCE GENERAL FREIGHT,1.8311670945682084,2.7613827255998844,3.046304342377679
Barrow,LONG-DISTANCE GENERAL FREIGHT,1.0754911680491452,1.9847362800242723,2.2114647019926696
Chase Street,LONG-DISTANCE GENERAL FREIGHT,0.8430301544936656,1.6210922377817056,2.1514552465159285
Choice Zone-East,LONG-DISTANCE GENERAL FREIGHT,1.1824672064072717,2.1365439540936846,2.4921231766940672
Choice Zone-West,LONG-DISTANCE GENERAL FREIGHT,0.587895696759207,0.9765680287250551,1.1565424531132678
Cleveland Road,LONG-DISTANCE GENERAL FREIGHT,0.9645896179374314,1.423296392663256,2.0694313887950946
Fowler Drive,LONG-DISTANCE GENERAL FREIGHT,0.7495610636908727,1.0144791135302027,1.4262416789121746
Gaines,LONG-DISTANCE GENERAL FREIGHT,0.8746119090600034,1.1599018215865515,1.5206823454839868
Howard B Stroud,LONG-DISTANCE GENERAL FREIGHT,0.9256172225167139,1.2874390470123136,1.4899082182845307
Judia Jackson Harris,LONG-DISTANCE GENERAL FREIGHT,1.2255646422547466,2.153054701183494,2.417119899271677
Oglethorpe,LONG-DISTANCE GENERAL FREIGHT,1.0728445838013743,2.477242928780664,2.6430570165333913
Timothy Rd.,LONG-DISTANCE GENERAL FREIGHT,0.980666457725627,1.7419883801456773,2.264097601267027
Whit Davis,LONG-DISTANCE GENERAL FREIGHT,1.181127182550176,4.00495407238188,4.315852739361937
Whitehead Rd.,LONG-DISTANCE GENERAL FREIGHT,1.3827780387816409,2.1441561401866687,2.469684948490687
Winterville,LONG-DISTANCE GENERAL FREIGHT,1.5794419354676168,2.446127051369197,2.882159711251572
Alps Road,NEW AND USED CAR DEALERS,0.41228882046062004,0.5731600630205423,0.6982838945712733
Barnett Shoals,NEW AND USED CAR DEALERS,2.1041253442443275,2.3967354227641153,3.45156413293581
Barrow,NEW AND USED CAR DEALERS,1.2334503177900702,1.7221331827375763,1.8937940013435508
Chase Street,NEW AND USED CAR DEALERS,0.4584060182773361,0.6173138797682236,0.721125247601111
Choice Zone-East,NEW AND USED CAR DEALERS,0.9288322625514739,1.494899164786692,3.9223138956135526
Choice Zone-West,NEW AND USED CAR DEALERS,1.8999374102350806,1.9979722261416408,2.1624571552381062
Cleveland Road,NEW AND USED CAR DEALERS,0.7586172369796752,0.8651992240561125,0.8998548419216104
Fowler Drive,NEW AND USED CAR DEALERS,0.6488580324511577,0.71102469481638,1.0931162823892662
Gaines,NEW AND USED CAR DEALERS,1.006506888211319,1.412214437286579,2.275684524827448
Howard B Stroud,NEW AND USED CAR DEALERS,1.1533181825767373,1.2183073313931083,1.3685855588293323
Judia Jackson Harris,NEW AND USED CAR DEALERS,0.722323213521907,1.4073300112320186,2.2352647045690603
Oglethorpe,NEW AND USED CAR DEALERS,1.2638316444227264,1.3444951483865464,1.3890044537448016
Timothy Rd.,NEW AND USED CAR DEALERS,0.697098623354302,0.8309914633671965,0.906097692383085
Whit Davis,NEW AND USED CAR DEALERS,2.825828427169826,3.4875632984954454,5.745464991170687
Whitehead Rd.,NEW AND USED CAR DEALERS,2.3938448991310697,2.4836307414270045,2.5557192004033933
Winterville,NEW AND USED CAR DEALERS,2.0573650859820325,2.742978376098324,4.202705224991684
Alps Road,NON-PROFIT ORGANIZATION,0.3529274250797948,0.579372102505177,0.649300765010171
Barnett Shoals,NON-PROFIT ORGANIZATION,1.1332255608833979,1.518572003919339,1.8333489538462948
Barrow,NON-PROFIT ORGANIZATION,0.732093527147386,0.9980225568371734,1.1728385878487562
Chase Street,NON-PROFIT ORGANIZATION,0.2291452756395037,0.30451483356890957,0.37526415025239845
Choice Zone-East,NON-PROFIT ORGANIZATION,0.47846762947488036,0.7732231837101821,0.9139814367328651
Choice Zone-West,NON-PROFIT ORGANIZATION,0.8660219508868603,1.4988776526036418,1.8043913247844847
Cleveland Road,NON-PROFIT ORGANIZATION,1.095867263270024,1.2375088941510979,1.5291354363226213
Fowler Drive,NON-PROFIT ORGANIZATION,1.1871680945765022,2.063449280355215,2.234505892035493
Gaines,NON-PROFIT ORGANIZATION,0.855058637786044,0.974727988338153,1.292675423893047
Howard B Stroud,NON-PROFIT ORGANIZATION,0.6444331844113128,0.89666001149948,1.0874553121749984
Judia Jackson Harris,NON-PROFIT ORGANIZATION,2.9528964676337184,3.9408313115342897,4.1583797805748075
Oglethorpe,NON-PROFIT ORGANIZATION,0.6876984482643295,1.2560988646840083,1.4433347157865515
Timothy Rd.,NON-PROFIT ORGANIZATION,0.7619660151833729,1.1571578589925016,1.3663652854008381
Whit Davis,NON-PROFIT ORGANIZATION,1.3176918494391,2.332799181750289,2.4433519374754074
Whitehead Rd.,NON-PROFIT ORGANIZATION,0.6510085528732947,1.0116245871978842,1.688393343897184
Winterville,NON-PROFIT ORGANIZATION,2.0818498293375045,2.792170037576055,2.9556809643799977
Alps Road,OFFICE ADMINISTRATION SERVICES,0.9771338366427089,1.2105749565261734,1.4568973097946194
Barnett Shoals,OFFICE ADMINISTRATION SERVICES,0.9150049993648692,1.4225230332866312,1.5461498580884279
Barrow,OFFICE ADMINISTRATION SERVICES,0.5622822408608997,0.9068944740470367,1.1815498648020697
Chase Street,OFFICE ADMINISTRATION SERVICES,0.6966821256212873,1.0203525682903714,1.3068491190678349
Choice Zone-East,OFFICE ADMINISTRATION SERVICES,0.7445117166522294,0.7931865954789511,1.0095066480331243
Choice Zone-West,OFFICE ADMINISTRATION SERVICES,0.5589416756890773,0.8983019589829792,1.6194155078263852
Cleveland Road,OFFICE ADMINISTRATION SERVICES,3.8044613047844287,4.527999175255175,4.6731986005361765
Fowler Drive,OFFICE ADMINISTRATION SERVICES,1.5734298305035896,2.309378262150326,2.865207362764708
Gaines,OFFICE ADMINISTRATION SERVICES,0.6806067706631627,1.0223907139877586,1.5172767229567663
Howard B Stroud,OFFICE ADMINISTRATION SERVICES,0.9242232762864875,2.093140609072698,2.2300894680938246
Judia Jackson Harris,OFFICE ADMINISTRATION SERVICES,1.3370714149313754,4.16470884042057,4.5074265999710414
Oglethorpe,OFFICE ADMINISTRATION SERVICES,1.474061248788227,1.9463476282191061,2.4618585768161854
Timothy Rd.,OFFICE ADMINISTRATION SERVICES,2.6237753122249257,2.6817727398347158,2.836544027238778
Whit Davis,OFFICE ADMINISTRATION SERVICES,1.7115287761213434,2.335573218427984,2.448594219803629
Whitehead Rd.,OFFICE ADMINISTRATION SERVICES,0.8430700918846373,1.841552355255366,2.017531382675039
Winterville,OFFICE ADMINISTRATION SERVICES,2.2551161925920535,2.8301198008613127,2.991319722980844
Alps Road,OFFICE OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),0.41967666740223836,0.4892260700676246,0.5243211529833833
Barnett Shoals,OFFICE OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),1.071608941392878,1.325916778835026,1.4555406147279977
Barrow,OFFICE OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),0.6753463357276576,1.0365292067482244,1.117462937052264
Chase Street,OFFICE OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),0.2570960323267624,0.2882459650917336,0.2985002773851026
Choice Zone-East,OFFICE OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),0.5374220914495803,0.6662090806264742,0.8116578093565355
Choice Zone-West,OFFICE OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),0.7773467242590725,0.9631208350180509,0.9870864703099907
Cleveland Road,OFFICE OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),1.1770230770327943,2.032966052619438,3.5338698355578835
Fowler Drive,OFFICE OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),1.0953063754745211,1.6379159825590774,1.8524776113061796
Gaines,OFFICE OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),0.4306793594539992,0.9837785615694732,1.1991066291368326
Howard B Stroud,OFFICE OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),0.964548634418404,1.2570354348429102,1.5162133519012209
Judia Jackson Harris,OFFICE OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),1.8282111231112572,1.8303079668198872,3.151393151942639
Oglethorpe,OFFICE OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),0.9204075126321849,1.0063625809030836,1.0329733343598373
Timothy Rd.,OFFICE OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),0.9926165878254052,1.431779740636385,1.8285901777890234
Whit Davis,OFFICE OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),2.2268273178721447,2.4116083162222557,2.4836546280185323
Whitehead Rd.,OFFICE OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),0.8707392320525054,1.3850813236990083,1.3874174381182194
Winterville,OFFICE OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),1.938659219317377,2.202913287800317,2.511410601636693
Alps Road,OFFICES OF ALL OTHER MISCELLANEOUS HEALTH PRACTITIONERS,0.40726720145023826,0.5997978785579062,0.7057930623275203
Barnett Shoals,OFFICES OF ALL OTHER MISCELLANEOUS HEALTH PRACTITIONERS,1.471202696072592,2.6337399993163393,2.98704986929986
Barrow,OFFICES OF ALL OTHER MISCELLANEOUS HEALTH PRACTITIONERS,0.6250097418325797,1.0094138462934488,1.2060316346162332
Chase Street,OFFICES OF ALL OTHER MISCELLANEOUS HEALTH PRACTITIONERS,0.305858887383014,0.41567530201547526,0.5595719976037762
Choice Zone-East,OFFICES OF ALL OTHER MISCELLANEOUS HEALTH PRACTITIONERS,0.7931865954789511,3.195168448657832,3.48672335066864
Choice Zone-West,OFFICES OF ALL OTHER MISCELLANEOUS HEALTH PRACTITIONERS,1.0051834138134392,1.4982448312640384,1.951738952092998
Cleveland Road,OFFICES OF ALL OTHER MISCELLANEOUS HEALTH PRACTITIONERS,1.2509274180419026,1.503571215317344,3.5420475758906376
Fowler Drive,OFFICES OF ALL OTHER MISCELLANEOUS HEALTH PRACTITIONERS,1.7736161140401376,2.0515119698838835,2.5743384656690718
Gaines,OFFICES OF ALL OTHER MISCELLANEOUS HEALTH PRACTITIONERS,0.7071198951561766,1.8138121760483834,1.9406617515306444
Howard B Stroud,OFFICES OF ALL OTHER MISCELLANEOUS HEALTH PRACTITIONERS,0.9919780566860144,1.2773037747458822,1.5220489998951265
Judia Jackson Harris,OFFICES OF ALL OTHER MISCELLANEOUS HEALTH PRACTITIONERS,1.6699439659118445,2.099260725085981,4.475712005329487
Oglethorpe,OFFICES OF ALL OTHER MISCELLANEOUS HEALTH PRACTITIONERS,0.9777621384375196,1.048977796702859,1.378120992059121
Timothy Rd.,OFFICES OF ALL OTHER MISCELLANEOUS HEALTH PRACTITIONERS,1.192964560839618,1.38357214500551,1.8909823562522752
Whit Davis,OFFICES OF ALL OTHER MISCELLANEOUS HEALTH PRACTITIONERS,2.443415228437211,4.988149679087997,5.193361199399898
Whitehead Rd.,OFFICES OF ALL OTHER MISCELLANEOUS HEALTH PRACTITIONERS,1.4494245602224762,1.5744904434460298,1.798830812985636
Winterville,OFFICES OF ALL OTHER MISCELLANEOUS HEALTH PRACTITIONERS,2.3885636164992214,3.3361414073050493,3.936679378347317
Alps Road,OFFICES OF DENTISTS,0.7555981477448259,0.8782192431150492,0.9580069661008489
Barnett Shoals,OFFICES OF DENTISTS,1.2692656808293474,1.4832089200767014,2.4738845245752903
Barrow,OFFICES OF DENTISTS,0.6449532183516486,0.8205951710886572,1.0253655717499284
Chase Street,OFFICES OF DENTISTS,0.3680699933649386,0.41443144714761065,0.43873345855836515
Choice Zone-East,OFFICES OF DENTISTS,0.675454423408328,0.9616097147841681,2.7417679385236706
Choice Zone-West,OFFICES OF DENTISTS,0.9767365877084618,1.3600133459377668,1.6078763058850554
Cleveland Road,OFFICES OF DENTISTS,1.182972829693812,2.000704234332273,2.1089295173816924
Fowler Drive,OFFICES OF DENTISTS,1.5192467967409538,1.945871148100118,2.5002114141634793
Gaines,OFFICES OF DENTISTS,0.5744780902648544,1.4591480717001057,1.8425014048861859
Howard B Stroud,OFFICES OF DENTISTS,1.3906417945737737,1.62074174984711,1.6733244763127977
Judia Jackson Harris,OFFICES OF DENTISTS,1.2874606997222742,1.7509199939906022,4.180406778722648
Oglethorpe,OFFICES OF DENTISTS,0.9930340203126721,1.095686049132041,1.4279012311934651
Timothy Rd.,OFFICES OF DENTISTS,1.0017518705066109,1.1270503997831753,1.5591645220858406
Whit Davis,OFFICES OF DENTISTS,2.0274024533050383,2.4390794292623896,4.66523036706937
Whitehead Rd.,OFFICES OF DENTISTS,1.367536062439461,1.5614968105898301,1.7181278601381524
Winterville,OFFICES OF DENTISTS,2.521923543490468,2.7535638872279753,3.7494638026220484
Alps Road,OFFICES OF LAWYERS,0.37099180742248794,0.5083960641344928,0.8098636091972748
Barnett Shoals,OFFICES OF LAWYERS,0.8605303733591141,1.1384434774410848,1.2713297964177328
Barrow,OFFICES OF LAWYERS,0.47809663546429676,0.6330403434398811,0.668242118350535
Chase Street,OFFICES OF LAWYERS,0.31792919326994434,0.3841973169825143,0.4063343613133612
Choice Zone-East,OFFICES OF LAWYERS,0.7566302445721429,1.07768674871763,1.141344420403874
Choice Zone-West,OFFICES OF LAWYERS,2.2039896223596647,2.2039896223596647,2.2604351572825108
Cleveland Road,OFFICES OF LAWYERS,0.9946646615022081,1.4005926142326386,1.7629645702712977
Fowler Drive,OFFICES OF LAWYERS,2.483912616188519,2.652736835095527,2.699319448305824
Gaines,OFFICES OF LAWYERS,0.4585052153485329,0.7280939267107366,0.8229088477967912
Howard B Stroud,OFFICES OF LAWYERS,0.984219125186848,1.1963628457823103,1.2476716701729473
Judia Jackson Harris,OFFICES OF LAWYERS,4.298751496264453,4.549136871936019,4.627152306224172
Oglethorpe,OFFICES OF LAWYERS,1.1477652211021354,1.4309286287301273,1.6168939525993387
Timothy Rd.,OFFICES OF LAWYERS,0.5043704261930705,0.9012401404011616,1.1453587648843913
Whit Davis,OFFICES OF LAWYERS,0.904059120645731,1.4376476909455835,2.5858717852790507
Whitehead Rd.,OFFICES OF LAWYERS,2.1480232776557546,2.23508663752727,2.310980926347637
Winterville,OFFICES OF LAWYERS,2.7284102853943777,3.0688947178585644,3.2287926716360418
Alps Road,OFFICES OF MENTAL HEALTH PRACTITIONERS (EXCEPT PHYSICIANS),0.707501486986181,0.8755292395074422,0.9266180228501419
Barnett Shoals,OFFICES OF MENTAL HEALTH PRACTITIONERS (EXCEPT PHYSICIANS),0.569239501178747,0.7706966121120281,1.0905663323930224
Barrow,OFFICES OF MENTAL HEALTH PRACTITIONERS (EXCEPT PHYSICIANS),0.4441213976000427,0.5437671819529101,0.63215072540245
Chase Street,OFFICES OF MENTAL HEALTH PRACTITIONERS (EXCEPT PHYSICIANS),0.2940252748207257,0.4005539536760259,0.4711207439520043
Choice Zone-East,OFFICES OF MENTAL HEALTH PRACTITIONERS (EXCEPT PHYSICIANS),0.7457076405348485,0.793375809967681,0.8042160711153209
Choice Zone-West,OFFICES OF MENTAL HEALTH PRACTITIONERS (EXCEPT PHYSICIANS),1.2733126914484312,1.979706859525841,2.0783431506880445
Cleveland Road,OFFICES OF MENTAL HEALTH PRACTITIONERS (EXCEPT PHYSICIANS),1.0825811775864125,1.1781731289195279,1.1792366621591117
Fowler Drive,OFFICES OF MENTAL HEALTH PRACTITIONERS (EXCEPT PHYSICIANS),1.1627915370793622,1.8001555284741464,2.5252670292179475
Gaines,OFFICES OF MENTAL HEALTH PRACTITIONERS (EXCEPT PHYSICIANS),0.6874651162763965,0.6938482951779188,1.1186966311972253
Howard B Stroud,OFFICES OF MENTAL HEALTH PRACTITIONERS (EXCEPT PHYSICIANS),1.1319714729494057,1.1326204569287621,1.3985442896783598
Judia Jackson Harris,OFFICES OF MENTAL HEALTH PRACTITIONERS (EXCEPT PHYSICIANS),1.425329400280033,1.9866258320457866,4.512038742825247
Oglethorpe,OFFICES OF MENTAL HEALTH PRACTITIONERS (EXCEPT PHYSICIANS),0.8986075555671663,1.3453821109071533,1.476029832523262
Timothy Rd.,OFFICES OF MENTAL HEALTH PRACTITIONERS (EXCEPT PHYSICIANS),1.2080484314011561,1.3142828784448921,1.3258931243440242
Whit Davis,OFFICES OF MENTAL HEALTH PRACTITIONERS (EXCEPT PHYSICIANS),1.0119467604537677,1.93527637943585,2.3377126656654537
Whitehead Rd.,OFFICES OF MENTAL HEALTH PRACTITIONERS (EXCEPT PHYSICIANS),1.2343061783852085,1.6712539128318107,1.805362519357012
Winterville,OFFICES OF MENTAL HEALTH PRACTITIONERS (EXCEPT PHYSICIANS),2.633867277809271,2.796735928003233,2.9060470150947864
Alps Road,OFFICES OF REAL ESTATE AGENTS,0.21848014632103588,0.32857574587396954,0.40759357185162526
Barnett Shoals,OFFICES OF REAL ESTATE AGENTS,0.8030240424456762,1.2849956408352405,1.675095406996968
Barrow,OFFICES OF REAL ESTATE AGENTS,0.4835495478978544,0.5929427048589033,0.7137652691525034
Chase Street,OFFICES OF REAL ESTATE AGENTS,0.30377835508746354,0.3933245742291123,0.4402599377531444
Choice Zone-East,OFFICES OF REAL ESTATE AGENTS,0.5620540300823723,1.0409170914458024,1.7304605408991696
Choice Zone-West,OFFICES OF REAL ESTATE AGENTS,1.488076770910536,1.9417527497569642,2.1465783830139555
Cleveland Road,OFFICES OF REAL ESTATE AGENTS,1.4677914275942008,1.8838472793372656,2.0429526751310028
Fowler Drive,OFFICES OF REAL ESTATE AGENTS,2.7504228939236706,2.786118589733807,2.8577698087254095
Gaines,OFFICES OF REAL ESTATE AGENTS,0.7392593766150584,0.9734645391494349,1.4122889579210351
Howard B Stroud,OFFICES OF REAL ESTATE AGENTS,1.2479924257879393,1.304036987035282,1.4698728852333756
Judia Jackson Harris,OFFICES OF REAL ESTATE AGENTS,4.717484816003703,4.720079636358185,4.842777487674543
Oglethorpe,OFFICES OF REAL ESTATE AGENTS,1.1493474565675725,1.4293251094343313,1.5073870947218317
Timothy Rd.,OFFICES OF REAL ESTATE AGENTS,0.5596244076004733,0.8080538871135232,0.9548962319124698
Whit Davis,OFFICES OF REAL ESTATE AGENTS,1.3054946241665337,1.6491993964308178,2.2529730754936814
Whitehead Rd.,OFFICES OF REAL ESTATE AGENTS,1.2131284865610183,1.8629131801312278,2.113316598125061
Winterville,OFFICES OF REAL ESTATE AGENTS,1.9271140472824748,2.736545199914137,3.739107637668791
Alps Road,OTHER BUSINESS SUPPORT SERVICES,0.8475072022232455,1.110750004861163,1.344867545667482
Barnett Shoals,OTHER BUSINESS SUPPORT SERVICES,2.6479704785879687,2.9251035855482246,3.2306133608743948
Barrow,OTHER BUSINESS SUPPORT SERVICES,0.75196767365415,1.0777482057177115,1.6354586278425858
Chase Street,OTHER BUSINESS SUPPORT SERVICES,0.3956701902232509,0.6667599798565493,0.9555900740034117
Choice Zone-East,OTHER BUSINESS SUPPORT SERVICES,1.811617030560953,3.149509218512008,3.4671797879084765
Choice Zone-West,OTHER BUSINESS SUPPORT SERVICES,1.5599485149549686,2.1405040460883926,2.342593796060601
Cleveland Road,OTHER BUSINESS SUPPORT SERVICES,0.9811488116006717,1.2400313821143705,1.9829569685219304
Fowler Drive,OTHER BUSINESS SUPPORT SERVICES,2.0472100258344024,2.413234697607713,2.5271364217748484
Gaines,OTHER BUSINESS SUPPORT SERVICES,1.254947737246356,1.8847217855821703,2.0793976581420535
Howard B Stroud,OTHER BUSINESS SUPPORT SERVICES,0.8927736829908091,1.1243969116739565,1.5625803592932315
Judia Jackson Harris,OTHER BUSINESS SUPPORT SERVICES,3.0649910056737837,4.115168792709586,4.465988150665528
Oglethorpe,OTHER BUSINESS SUPPORT SERVICES,0.9657133841992018,1.3273571004577844,1.645051123194335
Timothy Rd.,OTHER BUSINESS SUPPORT SERVICES,1.0376829572017172,1.581436605659813,1.8893899380328312
Whit Davis,OTHER BUSINESS SUPPORT SERVICES,3.6639232805168795,4.923968729267899,5.322923154196581
Whitehead Rd.,OTHER BUSINESS SUPPORT SERVICES,1.1987358753106248,2.0544405977619253,2.2651208941250185
Winterville,OTHER BUSINESS SUPPORT SERVICES,1.9258223282831906,2.695668150632006,4.497631569991953
Alps Road,OTHER CLOTHING STORES,0.586151039854372,1.3599221793681675,1.5842360801769895
Barnett Shoals,OTHER CLOTHING STORES,1.3417485152243322,2.7406013102803186,3.2624372646477395
Barrow,OTHER CLOTHING STORES,0.728075020432133,1.2238653925020437,1.302558383010487
Chase Street,OTHER CLOTHING STORES,0.5804219641904549,0.8580606987208561,1.1215053081810007
Choice Zone-East,OTHER CLOTHING STORES,1.004706989044695,3.456383715294163,3.5377123352445525
Choice Zone-West,OTHER CLOTHING STORES,2.728829895771596,2.908583335932745,3.2647316160579942
Cleveland Road,OTHER CLOTHING STORES,1.287784451898058,1.3996192496188111,1.743098251580273
Fowler Drive,OTHER CLOTHING STORES,0.9199472067915,1.2499574383810081,1.696685665956966
Gaines,OTHER CLOTHING STORES,0.9125629195529886,1.6567370057690944,1.6998906660935271
Howard B Stroud,OTHER CLOTHING STORES,0.8413998527484158,1.0065505499973,1.3150976990443561
Judia Jackson Harris,OTHER CLOTHING STORES,1.4982884448057763,1.7878040886028919,3.084398458138938
Oglethorpe,OTHER CLOTHING STORES,1.4714642654563568,2.059703939509611,2.2028008324632995
Timothy Rd.,OTHER CLOTHING STORES,0.8878477451082882,1.2057509212386035,1.4765405137621255
Whit Davis,OTHER CLOTHING STORES,2.524239266170503,5.183878133252264,5.42172847242757
Whitehead Rd.,OTHER CLOTHING STORES,2.7103969355748796,2.939698345392714,3.0334366976851457
Winterville,OTHER CLOTHING STORES,2.945344823166049,4.060390685494771,4.207931946724957
Alps Road,OTHER DIRECT SELLING ESTABLISHMENTS,0.7837490438190179,0.9859044763306973,1.2501320309306767
Barnett Shoals,OTHER DIRECT SELLING ESTABLISHMENTS,1.104867697536231,1.2951078000652658,1.593765435161952
Barrow,OTHER DIRECT SELLING ESTABLISHMENTS,0.4730583786472005,0.7026871649530885,0.8125350957604819
Chase Street,OTHER DIRECT SELLING ESTABLISHMENTS,0.38827638329745146,0.6607473708995448,0.8654327228134968
Choice Zone-East,OTHER DIRECT SELLING ESTABLISHMENTS,0.5388168141729399,0.6764182705498449,0.8984544270239408
Choice Zone-West,OTHER DIRECT SELLING ESTABLISHMENTS,0.8262887076471033,0.9285651438794856,1.2123708684258605
Cleveland Road,OTHER DIRECT SELLING ESTABLISHMENTS,0.931497979973415,1.1129069675375187,1.277116096069279
Fowler Drive,OTHER DIRECT SELLING ESTABLISHMENTS,0.8343752653812393,1.1073246340240621,1.4505137932647905
Gaines,OTHER DIRECT SELLING ESTABLISHMENTS,0.8974490570301609,0.9452735072759295,1.1076347269991103
Howard B Stroud,OTHER DIRECT SELLING ESTABLISHMENTS,0.5616854414228566,0.7529677483427517,0.9855973151185824
Judia Jackson Harris,OTHER DIRECT SELLING ESTABLISHMENTS,0.5258209045222316,1.0180406298252984,1.3424680928527988
Oglethorpe,OTHER DIRECT SELLING ESTABLISHMENTS,0.9692635242237094,1.2340798189831517,1.3635089736850599
Timothy Rd.,OTHER DIRECT SELLING ESTABLISHMENTS,0.7396828124909853,1.0663640227892803,1.5205655060573395
