GEOID,est,var,description,source,type,moe
13059150800,8,par_own_atl_p,Percent of Parcels Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059150900,8,par_own_atl_p,Percent of Parcels Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059000100,14,land_own_atl_p,Percent of Land in Sq Ft Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059000401,91,land_own_atl_p,Percent of Land in Sq Ft Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059000402,71,land_own_atl_p,Percent of Land in Sq Ft Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059000600,9,land_own_atl_p,Percent of Land in Sq Ft Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059000900,5,land_own_atl_p,Percent of Land in Sq Ft Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059001200,3,land_own_atl_p,Percent of Land in Sq Ft Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059001700,7,land_own_atl_p,Percent of Land in Sq Ft Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059001800,3,land_own_atl_p,Percent of Land in Sq Ft Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059001900,4,land_own_atl_p,Percent of Land in Sq Ft Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059002000,2,land_own_atl_p,Percent of Land in Sq Ft Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059002100,7,land_own_atl_p,Percent of Land in Sq Ft Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059002200,10,land_own_atl_p,Percent of Land in Sq Ft Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059030101,17,land_own_atl_p,Percent of Land in Sq Ft Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059030102,12,land_own_atl_p,Percent of Land in Sq Ft Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059030200,9,land_own_atl_p,Percent of Land in Sq Ft Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059130300,12,land_own_atl_p,Percent of Land in Sq Ft Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059130400,13,land_own_atl_p,Percent of Land in Sq Ft Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059130500,16,land_own_atl_p,Percent of Land in Sq Ft Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059130601,12,land_own_atl_p,Percent of Land in Sq Ft Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059130602,7,land_own_atl_p,Percent of Land in Sq Ft Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059130701,11,land_own_atl_p,Percent of Land in Sq Ft Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059130702,34,land_own_atl_p,Percent of Land in Sq Ft Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059140300,8,land_own_atl_p,Percent of Land in Sq Ft Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059140400,22,land_own_atl_p,Percent of Land in Sq Ft Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059140500,21,land_own_atl_p,Percent of Land in Sq Ft Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059140600,15,land_own_atl_p,Percent of Land in Sq Ft Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059150300,15,land_own_atl_p,Percent of Land in Sq Ft Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059150400,16,land_own_atl_p,Percent of Land in Sq Ft Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059150500,9,land_own_atl_p,Percent of Land in Sq Ft Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059150600,15,land_own_atl_p,Percent of Land in Sq Ft Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059150701,5,land_own_atl_p,Percent of Land in Sq Ft Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059150702,4,land_own_atl_p,Percent of Land in Sq Ft Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059150800,3,land_own_atl_p,Percent of Land in Sq Ft Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059150900,12,land_own_atl_p,Percent of Land in Sq Ft Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059000100,1710649.013003901,avg_appr_val,Average Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059000100,373042,med_appr_val,Median Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059000100,315.67045652726006,avg_appr_ppsqft,Average Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059000100,288.33968253968254,med_appr_ppsqft,Median Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059000401,2275798.722222222,avg_appr_val,Average Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059000401,149956.5,med_appr_val,Median Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059000401,172.6273763018505,avg_appr_ppsqft,Average Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059000401,199.41674659757314,med_appr_ppsqft,Median Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059000402,14350956.843283582,avg_appr_val,Average Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059000402,539783,med_appr_val,Median Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059000402,230.97219874974883,avg_appr_ppsqft,Average Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059000402,152.34485896269337,med_appr_ppsqft,Median Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059000600,716872.4213036567,avg_appr_val,Average Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059000600,374799,med_appr_val,Median Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059000600,99.24207885357364,avg_appr_ppsqft,Average Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059000600,41.96426116838488,med_appr_ppsqft,Median Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059000900,411888.5608614232,avg_appr_val,Average Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059000900,120713,med_appr_val,Median Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059000900,25.76391115699358,avg_appr_ppsqft,Average Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059000900,15.799523809799709,med_appr_ppsqft,Median Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059001200,522635.0291353383,avg_appr_val,Average Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059001200,382508,med_appr_val,Median Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059001200,37.89071314887521,avg_appr_ppsqft,Average Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059001200,19.829917352319907,med_appr_ppsqft,Median Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059001700,351742.74374374375,avg_appr_val,Average Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059001700,233357,med_appr_val,Median Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059001700,22.591830870881434,avg_appr_ppsqft,Average Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059001700,12.121751535074118,med_appr_ppsqft,Median Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059001800,1118817.0758556891,avg_appr_val,Average Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059001800,300000,med_appr_val,Median Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059001800,39.52269050579117,avg_appr_ppsqft,Average Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059001800,25.036245517079195,med_appr_ppsqft,Median Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059001900,465832.2394265233,avg_appr_val,Average Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059001900,273582,med_appr_val,Median Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059001900,51.40762209595525,avg_appr_ppsqft,Average Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059001900,33.52984206151289,med_appr_ppsqft,Median Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059002000,744438.4157814871,avg_appr_val,Average Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059002000,563003,med_appr_val,Median Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059002000,47.0279416937074,avg_appr_ppsqft,Average Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059002000,30.78474239412934,med_appr_ppsqft,Median Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059002100,604858.5861136159,avg_appr_val,Average Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059002100,422273,med_appr_val,Median Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059002100,108.57294882864439,avg_appr_ppsqft,Average Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059002100,47.23450888953658,med_appr_ppsqft,Median Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059002200,363331.86526946106,avg_appr_val,Average Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059002200,299408,med_appr_val,Median Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059002200,102.34724522564895,avg_appr_ppsqft,Average Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059002200,32.02453137273815,med_appr_ppsqft,Median Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059030101,301836.699879952,avg_appr_val,Average Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059030101,216964,med_appr_val,Median Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059030101,70.54748657905525,avg_appr_ppsqft,Average Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059030101,44.22763315979175,med_appr_ppsqft,Median Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059030102,483760.5394957983,avg_appr_val,Average Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059030102,150553,med_appr_val,Median Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059030102,38.86616379017694,avg_appr_ppsqft,Average Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059030102,19.031781226903178,med_appr_ppsqft,Median Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059030200,163895.10122699387,avg_appr_val,Average Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059030200,100904,med_appr_val,Median Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059030200,44.00367394934516,avg_appr_ppsqft,Average Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059030200,10.794354261487776,med_appr_ppsqft,Median Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059130300,275926.9811031665,avg_appr_val,Average Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059130300,181739,med_appr_val,Median Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059130300,17.12538036216926,avg_appr_ppsqft,Average Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059130300,9.383103178928366,med_appr_ppsqft,Median Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059130400,245429.78377372536,avg_appr_val,Average Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059130400,208512,med_appr_val,Median Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059130400,15.596961674859422,avg_appr_ppsqft,Average Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059130400,8.263189476113547,med_appr_ppsqft,Median Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059130500,312369.5997239475,avg_appr_val,Average Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059130500,207565,med_appr_val,Median Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059130500,6.9696495927103514,avg_appr_ppsqft,Average Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059130500,4.415291680187714,med_appr_ppsqft,Median Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059130601,289524.33157099696,avg_appr_val,Average Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059130601,173641,med_appr_val,Median Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059130601,53.0315928758967,avg_appr_ppsqft,Average Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059130601,17.392194478524594,med_appr_ppsqft,Median Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059130602,538754.58172043,avg_appr_val,Average Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059130602,261646.5,med_appr_val,Median Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059130602,40.90524120799971,avg_appr_ppsqft,Average Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059130602,13.735506936456531,med_appr_ppsqft,Median Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059130701,425378.74695652176,avg_appr_val,Average Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059130701,268972.5,med_appr_val,Median Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059130701,70.3639061685019,avg_appr_ppsqft,Average Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059130701,15.899892072128807,med_appr_ppsqft,Median Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059130702,539901.4048234281,avg_appr_val,Average Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059130702,248310,med_appr_val,Median Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059130702,31.066080653411337,avg_appr_ppsqft,Average Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059130702,30.700736981998308,med_appr_ppsqft,Median Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059140300,145374.14130969965,avg_appr_val,Average Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059140300,111700,med_appr_val,Median Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059140300,3.3705335338849083,avg_appr_ppsqft,Average Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059140300,2.1845095099615266,med_appr_ppsqft,Median Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059140400,331293.5780409042,avg_appr_val,Average Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059140400,133830,med_appr_val,Median Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059140400,4.220793654224146,avg_appr_ppsqft,Average Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059140400,2.6157023980485117,med_appr_ppsqft,Median Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059140500,527934.2338204593,avg_appr_val,Average Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059140500,71348,med_appr_val,Median Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059140500,12.19522523302534,avg_appr_ppsqft,Average Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059140500,4.877804668960669,med_appr_ppsqft,Median Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059140600,252476.1409068747,avg_appr_val,Average Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059140600,187034,med_appr_val,Median Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059140600,5.94689647550358,avg_appr_ppsqft,Average Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059140600,5.359916910864646,med_appr_ppsqft,Median Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059150300,375572.13615733734,avg_appr_val,Average Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059150300,305604,med_appr_val,Median Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059150300,33.322298551314375,avg_appr_ppsqft,Average Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059150300,11.120972027135984,med_appr_ppsqft,Median Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059150400,732223.7636849132,avg_appr_val,Average Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059150400,173669,med_appr_val,Median Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059150400,82.18615478303111,avg_appr_ppsqft,Average Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059150400,29.000636884723864,med_appr_ppsqft,Median Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059150500,563894.064092664,avg_appr_val,Average Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059150500,191000,med_appr_val,Median Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059150500,139.94464993175524,avg_appr_ppsqft,Average Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059150500,39.88076923076923,med_appr_ppsqft,Median Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059150600,371661.7479201331,avg_appr_val,Average Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059150600,174900,med_appr_val,Median Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059150600,118.5439070532059,avg_appr_ppsqft,Average Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059150600,79.61845018450184,med_appr_ppsqft,Median Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059150701,311182.94869942195,avg_appr_val,Average Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059150701,234768.5,med_appr_val,Median Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059150701,23.95556481346634,avg_appr_ppsqft,Average Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059150701,10.842979894637496,med_appr_ppsqft,Median Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059150702,267683.2827140549,avg_appr_val,Average Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059150702,264189,med_appr_val,Median Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059150702,7.278685456589117,avg_appr_ppsqft,Average Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059150702,8.78009498873531,med_appr_ppsqft,Median Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059150800,264580.79115479114,avg_appr_val,Average Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059150800,241549,med_appr_val,Median Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059150800,14.436364019844161,avg_appr_ppsqft,Average Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059150800,9.458120888861673,med_appr_ppsqft,Median Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059150900,254348.684870188,avg_appr_val,Average Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059150900,202170,med_appr_val,Median Appraisal Value,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059150900,28.108820322952887,avg_appr_ppsqft,Average Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059150900,6.747557491683652,med_appr_ppsqft,Median Apprasial Value per Square Foot,Athens-Clarke County Tax Assessor Apprasial Data 2022,count,0
13059000100,0.26392746829786906,CONVENIENCE STORES,Third Closest Convenience Store,Athens-Clarke County Business Tax Division 2021,count,0
13059000100,0.8771267868545605,SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE),Third Closest Supermarket and Grocery Store,Athens-Clarke County Business Tax Division 2021,count,0
13059000100,0.8711469217434122,OFFICE OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),Third Closest Physicians Office,Athens-Clarke County Business Tax Division 2021,count,0
13059000100,0.7133115773691638,OFFICES OF MENTAL HEALTH PRACTITIONERS (EXCEPT PHYSICIANS),Third Closest Mental Health Practitioner or Outpatient Center,Athens-Clarke County Business Tax Division 2021,count,0
13059000100,0.9818438260306702,OFFICES OF DENTISTS,Third Closest Dentist,Athens-Clarke County Business Tax Division 2021,count,0
13059000100,0.9840380162867088,PHARMACIES AND DRUG RETAILERS,Third Closest Pharmacy and Drug Retailer,Athens-Clarke County Business Tax Division 2021,count,0
13059000100,0.33157382210980774,FITNESS AND RECREATIONAL SPORTS CENTERS,Third Closest Fitness and Recreactional Center,Athens-Clarke County Business Tax Division 2021,count,0
13059000100,1.4543248980058463,CHILD DAY CARE SERVICES,Third Closest Child Day Care Services,Athens-Clarke County Business Tax Division 2021,count,0
13059000100,0.16847502714897225,REAL ESTATE PROPERTY MANAGERS,Third Closest Real Estate Property Manager,Athens-Clarke County Business Tax Division 2021,count,0
13059000100,0.2342620338303252,OFFICES OF LAWYERS,Third Closest Office of Lawyers,Athens-Clarke County Business Tax Division 2021,count,0
13059000100,0.5706350755003744,NON-PROFIT ORGANIZATION,Third Closest Non-Profit Organization,Athens-Clarke County Business Tax Division 2021,count,0
13059000100,1.339869342774039,NEW AND USED CAR DEALERS,Third Closest New and Used Car Dealer,Athens-Clarke County Business Tax Division 2021,count,0
13059000100,0.7105427758819282,AUTO REPAIR AND MAINTENANCE,Third Closest Autmotive Repair and Maintenance,Athens-Clarke County Business Tax Division 2021,count,0
13059000401,0.5143707546266036,CONVENIENCE STORES,Third Closest Convenience Store,Athens-Clarke County Business Tax Division 2021,count,0
13059000401,0.9136721924568816,SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE),Third Closest Supermarket and Grocery Store,Athens-Clarke County Business Tax Division 2021,count,0
13059000401,1.7082374703430356,OFFICE OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),Third Closest Physicians Office,Athens-Clarke County Business Tax Division 2021,count,0
13059000401,0.614240182289174,OFFICES OF MENTAL HEALTH PRACTITIONERS (EXCEPT PHYSICIANS),Third Closest Mental Health Practitioner or Outpatient Center,Athens-Clarke County Business Tax Division 2021,count,0
13059000401,1.1630453850990925,OFFICES OF DENTISTS,Third Closest Dentist,Athens-Clarke County Business Tax Division 2021,count,0
13059000401,1.7287302529718385,PHARMACIES AND DRUG RETAILERS,Third Closest Pharmacy and Drug Retailer,Athens-Clarke County Business Tax Division 2021,count,0
13059000401,0.8739789189080404,FITNESS AND RECREATIONAL SPORTS CENTERS,Third Closest Fitness and Recreactional Center,Athens-Clarke County Business Tax Division 2021,count,0
13059000401,2.0148630037150133,CHILD DAY CARE SERVICES,Third Closest Child Day Care Services,Athens-Clarke County Business Tax Division 2021,count,0
13059000401,0.21607049066810224,REAL ESTATE PROPERTY MANAGERS,Third Closest Real Estate Property Manager,Athens-Clarke County Business Tax Division 2021,count,0
13059000401,0.9469763435949792,OFFICES OF LAWYERS,Third Closest Office of Lawyers,Athens-Clarke County Business Tax Division 2021,count,0
13059000401,1.6721214932491053,NON-PROFIT ORGANIZATION,Third Closest Non-Profit Organization,Athens-Clarke County Business Tax Division 2021,count,0
13059000401,2.4761294575649804,NEW AND USED CAR DEALERS,Third Closest New and Used Car Dealer,Athens-Clarke County Business Tax Division 2021,count,0
13059000401,1.678992363141223,AUTO REPAIR AND MAINTENANCE,Third Closest Autmotive Repair and Maintenance,Athens-Clarke County Business Tax Division 2021,count,0
13059000402,0.6340076939873592,CONVENIENCE STORES,Third Closest Convenience Store,Athens-Clarke County Business Tax Division 2021,count,0
13059000402,1.0183217042161137,SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE),Third Closest Supermarket and Grocery Store,Athens-Clarke County Business Tax Division 2021,count,0
13059000402,0.9103951406641234,OFFICE OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),Third Closest Physicians Office,Athens-Clarke County Business Tax Division 2021,count,0
13059000402,0.7468970348979296,OFFICES OF MENTAL HEALTH PRACTITIONERS (EXCEPT PHYSICIANS),Third Closest Mental Health Practitioner or Outpatient Center,Athens-Clarke County Business Tax Division 2021,count,0
13059000402,0.9836121338662288,OFFICES OF DENTISTS,Third Closest Dentist,Athens-Clarke County Business Tax Division 2021,count,0
