tct_fips,acc_naics1,D1,D2,D3
13059002000,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",0.23410177902763007,0.4727124326955124,0.5554822928547699
13059002100,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",0.23184281342148658,0.3065749409340678,0.37848593773478095
13059002200,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",0.4620246962894444,0.648962460284915,0.7813662542351624
13059030101,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",0.5485963628502601,0.6909518632300723,0.7877534269987224
13059030102,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",0.5346618962427578,0.85593902637132,1.0031913962905992
13059030200,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",0.4712391099200278,0.803206265234453,1.0144927123549294
13059130300,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",0.6789579586943595,0.9977693206981787,1.1749242103699407
13059130400,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",0.5485464133118686,0.7598244433374025,0.997786738417952
13059130500,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",0.8110935645520053,1.0721971462913613,1.3449894775471305
13059130601,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",0.3795869343935716,0.5842298708034943,0.8646741833955479
13059130602,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",0.3397708003709672,0.4986288181569719,0.6292632837171943
13059130701,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",0.22537779314449893,0.31500412309819836,0.4248451172832136
13059130702,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",0.2315138556841952,0.4091367661978788,0.4630119206243931
13059140300,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",1.6581405768132826,2.566542164013114,2.836825324465433
13059140400,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",3.0219843478206165,3.579674175438051,3.732093720904634
13059140500,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",1.5552140373185992,1.798855473155338,2.1374839125108513
13059140600,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",2.1808629237025565,2.649652759235336,2.7297477854819374
13059150300,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",0.33776179365347764,0.6164946344083323,0.7651450162627563
13059150400,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",0.6766817514884405,1.0299367551893275,1.358110659481371
13059150500,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",0.5190321079742496,0.7781456728451754,1.0430749740391925
13059150600,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",0.5301756807178911,0.8903205681438555,1.0776696451499501
13059150701,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",0.3068870772559575,0.5444172731067713,0.6706012615672333
13059150702,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",0.563080961471578,0.7680658153796911,0.9160095296940417
13059150800,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",0.35938075739572073,0.6543335313984682,0.7828179545626807
13059150900,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",0.820698550248355,1.154330973462489,1.3916016596100855
13059000100,ALL OTHER SPECIAL TRADE CONTRACTORS,0.47250569614044446,0.6480098178259566,0.8037092365427178
13059000401,ALL OTHER SPECIAL TRADE CONTRACTORS,1.4259306953601085,1.7414197255613149,2.028464747161424
13059000402,ALL OTHER SPECIAL TRADE CONTRACTORS,0.7347154885595749,1.2317783608010082,1.259220176950533
13059000600,ALL OTHER SPECIAL TRADE CONTRACTORS,0.42184135522581045,0.5279798068004277,0.6813600652501393
13059000900,ALL OTHER SPECIAL TRADE CONTRACTORS,0.27057330883266556,0.4265550073453835,0.5818123138877318
13059001200,ALL OTHER SPECIAL TRADE CONTRACTORS,0.8948449198260879,0.9893574204741831,1.0424805310623537
13059001700,ALL OTHER SPECIAL TRADE CONTRACTORS,0.7642762405057392,0.9259820881832185,0.9905238092153557
13059001800,ALL OTHER SPECIAL TRADE CONTRACTORS,0.32309920033642126,0.48645651505559095,0.6526917288052362
13059001900,ALL OTHER SPECIAL TRADE CONTRACTORS,0.2866929207581996,0.49784700891367384,0.7408249931167047
13059002000,ALL OTHER SPECIAL TRADE CONTRACTORS,0.8715764630188619,1.0167395480462351,1.0441629304129463
13059002100,ALL OTHER SPECIAL TRADE CONTRACTORS,0.9928648727746521,1.1515588256792344,1.2655724088940719
13059002200,ALL OTHER SPECIAL TRADE CONTRACTORS,1.6004354615005478,1.9421306512845031,2.0583967576750952
13059030101,ALL OTHER SPECIAL TRADE CONTRACTORS,0.6180352277646782,0.8211874504828297,1.003465856175787
13059030102,ALL OTHER SPECIAL TRADE CONTRACTORS,0.6875925201582594,0.9596284358406268,1.1182724090072702
